cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
30,0.03,2068.1741906073626,5100000.0,0.19531668269550906,0.0010000000000000009,0.005119890355494933,0,52,0,1e-08,0.005119890355494933,0.44238778347533514,0.2628304920025379,0.03154676876757988,6.839548725811621e-06,0.2561232660910942,1.5019695883223751e-09,0.006717824002243308,6.059195892171897e-09,1.5603484903664174e-05,0.0002392883490845396,1.2298693519763842e-11,1.6381372910204656e-10,1.683167657240711
31,0.031,2068.1232228841322,5100000.0,0.19531187071478745,0.0010000000000000009,0.005120016496387431,0,52,0,1e-08,0.005120016496387431,0.4423887803113715,0.2628296037723685,0.03154766098755876,6.84177414664537e-06,0.256122374427442,1.5008703562119299e-09,0.006717850946353483,6.054761480374488e-09,1.5596965026636758e-05,0.0002392107334506362,1.2289556060921819e-11,1.6372729047999514e-10,1.683177138198312
32,0.032,2068.072254973392,5100000.0,0.19530705869757786,0.0010000000000000009,0.005120142644452218,0,52,0,1e-08,0.005120142644452218,0.44238977710830235,0.2628287154655359,0.031548553296747946,6.844000413293018e-06,0.2561214827119957,1.4997718712421483e-09,0.006717877837776779,6.050330081731026e-09,1.559044752993443e-05,0.00023913313891914145,1.2280424913628936e-11,1.6364089297032496e-10,1.6831866195621685
33,0.033,2068.021286874831,5100000.0,0.19530224664390866,0.0010000000000000009,0.005120268799689152,0,52,0,1e-08,0.005120268799689152,0.4423907738664159,0.2628278270820144,0.0315494456951318,6.846227522730144e-06,0.2561205909446576,1.4986741329362093e-09,0.006717904676650637,6.045901694325534e-09,1.5583932412774123e-05,0.00023905556548515152,1.2271300073794182e-11,1.6355453655501196e-10,1.683196101333553
34,0.034,2067.9703185881745,5100000.0,0.19529743455380702,0.0010000000000000009,0.00512039496209812,0,52,0,1e-08,0.00512039496209812,0.44239177058598783,0.26282693862177625,0.03155033818269517,6.848455477581864e-06,0.25611969912534055,1.4975771408182485e-09,0.00671793146311199,6.041476316245877e-09,1.5577419674376685e-05,0.00023897801314379843,1.2262181537332799e-11,1.6346822121608409e-10,1.6832055835137059
35,0.035,2067.9193501131185,5100000.0,0.19529262242730006,0.0010000000000000009,0.005120521131679014,0,52,0,1e-08,0.005120521131679014,0.44239276726729965,0.262826050084796,0.031551230759423524,6.85068427536674e-06,0.2561188072539479,1.4964808944120728e-09,0.006717958197297261,6.037053945578873e-09,1.5570909313959516e-05,0.00023890048189018136,1.2253069300158663e-11,1.633819469355461e-10,1.6832150661038727
36,0.036000000000000004,2067.868381449421,5100000.0,0.19528781026441452,0.000999999999999994,0.005120647308431696,0,52,0,1e-08,0.005120647308431696,0.44239376391061996,0.2628251614710464,0.03155212342530175,6.8529139217184305e-06,0.25611791533039485,1.4953853932431097e-09,0.006717984879342629,6.032634580416924e-09,1.5564401330748154e-05,0.00023882297171947222,1.224396335819836e-11,1.6329571369548585e-10,1.6832245491052629
37,0.037,2067.8174125967353,5100000.0,0.1952829980651797,0.0010000000000000009,0.005120773492356106,0,52,0,1e-08,0.005120773492356106,0.4423947605162413,0.26282427278050186,0.03155301618031521,6.855144409894485e-06,0.25611702335458164,1.4942906368350064e-09,0.006718011509383419,6.028218218846429e-09,1.5557895723955962e-05,0.0002387454826267267,1.2234863707365143e-11,1.632095214778694e-10,1.6832340325191657
38,0.038,2067.766443554814,5100000.0,0.19527818582961917,0.0010000000000000009,0.005120899683452119,0,52,0,1e-08,0.005120899683452119,0.4423957570844315,0.26282338401313504,0.03155390902444888,6.857375743832344e-06,0.25611613132642214,1.493196624713644e-09,0.006718038087554808,6.023804858961951e-09,1.5551392492808505e-05,0.00023866801460711504,1.2225770343589407e-11,1.6312337026479855e-10,1.6832435163467876
39,0.039,2067.715474323378,5100000.0,0.19527337355776211,0.0010000000000000009,0.005121025881719607,0,52,0,1e-08,0.005121025881719607,0.4423967536154652,0.26282249516892064,0.03155480195768818,6.859607923884372e-06,0.2561152392458257,1.49210335640455e-09,0.006718064613991394,6.019394498856596e-09,1.554489163652694e-05,0.00023859056765577412,1.2216683262798921e-11,1.6303726003834094e-10,1.6832530005893485
