generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
67,26,0.9997904557630306,3.274557560643949,0.5547169811320753,104.89648479185537,0.0518479173325786,,31,11.55012170506643,0.003778463296208498,0.005,-146.78264130312945
67,27,0.6558737728402146,0.3293650793650794,0.5547169811320753,58.89179195526813,0.02446996915562094,,31,1247.8897742698841,0.19251503287480015,0.0015549738897010135,-64.54416304473379
67,28,0.9446018530771375,1.8725873159760225,0.5547169811320753,65.40237147112119,0.04688924940365605,,31,1247.889523349903,0.19251502045271704,0.003360098998811091,-90.31052308511579
67,29,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
67,30,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,31,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
67,32,0.6150882095332891,0.3333333333333335,0.5547169811320753,40.25413418021135,0.022813150531844295,,31,1247.8895935087771,0.19251502375845972,0.0015596156028045986,-45.880202381513605
67,33,0.9999713926275916,3.274557560643949,0.5547169811320753,140.9097192185311,0.0519656355733511,,31,1.924051737888476,0.0009408576037343019,0.005,-182.79841103148522
67,34,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
67,35,0.9995775948542295,3.274557560643949,0.5547169811320753,91.7258284778149,0.051682278914232854,,31,35.68204216752156,0.009278179070143729,0.005,-133.60845935981325
67,36,0.3602918144509436,0.06746031746031739,0.32830188679245276,27.868309715535005,0.009114065944057195,,27,1247.889778869177,0.19251503254116806,0.0012486208248643957,-29.548708545183356
67,37,0.9998983678363446,3.274557560643949,0.4981132075471697,100.03550028896377,0.05185474304745308,,30,28.891965772732192,0.005140771885105838,0.005,-141.86529745302374
67,38,0.9999736252605314,3.274557560643949,0.32830188679245276,101.78373885945496,0.05186264827370103,,27,26.73916755389041,0.0047434891434899595,0.005,-143.44395806470934
67,39,0.9998766268623512,3.274557560643949,0.5547169811320753,100.3646257364403,0.05175841965444151,,31,25.29040884928213,0.00663669291671358,0.005,-142.24907846525096
67,40,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",31,0.0,0.0,0.0,-1000000.0
67,41,0.9999714970440889,3.274557560643949,0.5547169811320753,140.91343957626054,0.05196564119767112,,31,1.9233030673465237,0.0009408036121964572,0.005,-182.80213160611754
67,42,0.9999211940470458,3.274557560643949,0.5547169811320753,117.07834819305978,0.051894770988481095,,31,5.272784727194903,0.0023853879137273465,0.005,-158.96557251573594
67,43,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",30,0.0,0.0,0.0,-1000000.0
67,44,0.9313083520486279,1.6008706614125343,0.5547169811320753,62.037797288398906,0.04591427302493131,,31,1247.8892268535315,0.19251504182782886,0.0030422688483117783,-83.65255601902864
67,45,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",30,0.0,0.0,0.0,-1000000.0
67,46,0.9998793748117033,3.274557560643949,0.44150943396226405,73.34199661711028,0.051730572867974375,,29,136.5628699935728,0.02465423470393474,0.005,-115.11268761097114
67,47,0.9999704644890752,3.274557560643949,0.5547169811320753,140.83573252819963,0.05196575024892401,,31,1.9393149939414798,0.000935009517433194,0.005,-182.72442570652666
67,48,0.9994419705097479,3.274557560643949,0.5547169811320753,94.33061770725672,0.051719130660494,,31,35.11819627880982,0.008094130412714083,0.005,-136.21384999983584
67,49,0.13266576412354292,0.0,0.1584905660377358,13.124083055992521,0.0025928705773617506,,24,1235.609056076718,0.19629946235957357,0.0011697117021034489,-13.467096797701036
67,50,0.9999713979683794,3.274557560643949,0.5547169811320753,140.90994907761825,0.05196563602707163,,31,1.9240209224205955,0.0009408516222344857,0.005,-182.79864090498754
67,51,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
67,52,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",28,0.0,0.0,0.0,-1000000.0
67,53,0.9999354683375773,3.274557560643949,0.44150943396226405,107.13062944356014,0.05185565761841055,,29,8.82585607692522,0.0036480361802146144,0.005,-148.9038782259556
67,54,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",31,0.0,0.0,0.0,-1000000.0
67,55,0.9999283666252268,3.274557560643949,0.5547169811320753,95.17986636577687,0.051834915948981264,,31,34.617042116533185,0.0063995584207039435,0.005,-137.06590076024122
67,56,0.23841504817374662,0.011931626375106846,0.5547169811320753,23.483171589749,0.0050466599657668105,,31,1247.8021797490478,0.19251913456812608,0.0011836682650995375,-24.520416334871438
67,57,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",29,0.0,0.0,0.0,-1000000.0
67,58,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",29,0.0,0.0,0.0,-1000000.0
67,59,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",30,0.0,0.0,0.0,-1000000.0
68,0,0.9999781089019245,3.274557560643949,0.2716981132075471,105.83381933784929,0.051885979363443704,,26,23.18328344655265,0.004013450469383173,0.005,-147.43790587495502
68,1,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
68,2,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
68,3,0.9999780978265765,3.274557560643949,0.5547169811320753,105.81500537105876,0.051885917098044354,,31,23.20025339777635,0.004016173534618778,0.005,-147.70210951970572
68,4,0.4503392875419065,0.17857142857142855,0.5547169811320753,32.26517510584039,0.01380694437947328,,31,1247.8895919655288,0.1925150904351372,0.001378588791764779,-35.68922740496098
68,5,0.999516132274165,3.274557560643949,0.5547169811320753,87.38972188585917,0.051639821955847896,,31,43.31882401632197,0.011987003698621115,0.005,-129.27144216610978
68,6,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",28,0.0,0.0,0.0,-1000000.0
68,7,0.9998795151067145,3.274557560643949,0.5547169811320753,105.58778390365508,0.05185058324327034,,31,10.245737646157977,0.0038512917389768794,0.005,-147.47408279248668
68,8,0.9999974260464665,3.274557560643949,0.5547169811320753,141.87068607960464,0.051967242724018634,,31,1.7628220403651085,0.0009246776026969328,0.005,-183.75943606899094
68,9,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
68,10,0.40062470780382187,0.1031746031746031,0.5547169811320753,27.24898258648674,0.010731071516597327,,31,1247.824548634434,0.19253671995221439,0.0012903962427966618,-29.657040943849818
68,11,0.9986123217954554,3.274557560643949,0.5547169811320753,68.91215289005338,0.05164898983740903,,31,216.52107660630531,0.03773166023948607,0.005,-110.79315271745648
68,12,0.9996883432825047,3.274557560643949,0.4981132075471697,126.18829116907722,0.0519896082238476,,30,1.2761896073159278,0.0010895710150489457,0.005,-168.02057561211123
68,13,0.999957709505648,3.274557560643949,0.5547169811320753,117.65181098021162,0.051897212188066616,,31,4.9816269778013975,0.0023539983914445603,0.005,-159.53912064233808
68,14,0.9999577132651307,3.274557560643949,0.5547169811320753,117.65038134115703,0.051897223186112874,,31,4.981762570770343,0.002353605587103458,0.005,-159.5376912270039
68,15,0.9999004616536245,3.274557560643949,0.5547169811320753,119.75397989968305,0.05192845942378212,,31,5.019635285350887,0.002200220010872729,0.005,-161.6418572586718
68,16,0.9999491300011677,3.274557560643949,0.4981132075471697,121.37303278030892,0.05193240234855307,,30,4.58309623937248,0.0020884719405502294,0.005,-163.2044338925557
68,17,0.9996887983051955,3.274557560643949,0.5547169811320753,126.27360131558243,0.051989648494625194,,31,1.2798154527069983,0.001084909447339244,0.005,-168.1624907926396
68,18,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
68,19,0.7232159434076196,0.42063492063492064,0.5547169811320753,46.776041005057834,0.029272786932200333,,31,1247.889592599956,0.1925150237209335,0.001661733291083471,-53.687048715860584
68,20,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
68,21,0.9999903114165588,3.274557560643949,0.5547169811320753,122.20643409780806,0.05193470431850435,,31,4.211620325675312,0.0020629085719262863,0.005,-164.0945262044542
