z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_N2,X_N2,Y_AR,X_AR,Y_HE,X_HE,Y_H,X_H,Y_O2,X_O2,Y_OH,X_OH,Y_O,X_O,Y_H2,X_H2,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CH2O,X_CH2O,Y_T-CH2,X_T-CH2,Y_S-CH2,X_S-CH2,Y_C2H4,X_C2H4,Y_CH3O,X_CH3O,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_CH,X_CH,Y_C2H2,X_C2H2,Y_C2H4OOH,X_C2H4OOH,Y_OC2H3OOH,X_OC2H3OOH,Y_C2H3,X_C2H3,Y_CH2CHO,X_CH2CHO,Y_C2H4O,X_C2H4O,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_C2H,X_C2H,Y_CH2OH,X_CH2OH,Y_CH3OH,X_CH3OH,Y_CH3CHO,X_CH3CHO,Y_CH3CO,X_CH3CO,Y_C2H5OH,X_C2H5OH,Y_CH2CH2OH,X_CH2CH2OH,Y_CH3CHOH,X_CH3CHOH,Y_CH3CH2O,X_CH3CH2O,Y_C3H4,X_C3H4,Y_C3H3,X_C3H3,Y_C3H5,X_C3H5,Y_C3H6,X_C3H6,Y_C3H8,X_C3H8,Y_I-C3H7,X_I-C3H7,Y_N-C3H7,X_N-C3H7,Y_C3H6OOH,X_C3H6OOH,Y_OC3H5OOH,X_OC3H5OOH,Y_C4H10,X_C4H10,Y_PC4H9,X_PC4H9,Y_SC4H9,X_SC4H9,Y_C4H8,X_C4H8,Y_SC4H9O2,X_SC4H9O2,Y_C4H8OOH1-3,X_C4H8OOH1-3,Y_NC4KET13,X_NC4KET13
0.384,1241.5474143363904,5.056661943136289,0.2612397579564022,1.4599630382292372,0.009003012777115916,0.0040119532822755774,9.999999999999726e-31,3.1248296109350242e-31,5.5104304897837426e-30,1.7186452630585356e-29,1.7103006636663204e-07,2.1181419284641687e-06,1.5001632913004945e-14,5.852734521596713e-15,2.3387693028644155e-08,1.7167331689947356e-08,6.713080225910082e-14,5.238079962664828e-14,0.08329417091349217,0.5157832174090463,0.17448540499541468,0.12091159894652669,1.1867653846448545e-16,4.488643356543747e-17,4.021070838117393e-14,1.475798761814384e-14,0.5226160664152153,0.2329232133931223,0.07265821120963512,0.02061039552847039,8.896771736524012e-08,3.827437403586158e-08,1.046616369784944e-05,8.690148856172697e-06,0.1343642389416148,0.10455414094742853,6.631641039449641e-06,2.757189749390964e-06,3.38415189463474e-11,3.011814194252932e-11,8.073609860377067e-13,7.185319552262177e-13,0.000833815219412684,0.0003710377949040457,3.815213700151565e-12,1.534702632770647e-12,1.5886817961011646e-07,6.82424398721627e-08,0.00018198874164338712,7.555343584744203e-05,4.022553201812682e-16,3.8571568061726317e-16,0.00012044713575182477,5.774733933162086e-05,8.735873913678844e-23,1.7860461733380718e-23,4.3549730730151516e-24,7.14864400329573e-25,1.5814125691845737e-08,7.299368139116775e-09,3.052084779718923e-10,8.851502695905786e-11,0.0024144932999766756,0.0006842166534830846,9.328905282678292e-11,2.83846064155509e-11,3.5805196590646796e-06,1.0633040617421909e-06,9.790188469386459e-13,4.882849378704286e-13,4.810750360458769e-10,1.9351658449709146e-10,9.410151039582808e-07,3.6662333454335354e-07,5.220449778228187e-07,1.479365743930748e-07,2.4565453839763704e-09,7.124349308174934e-10,5.984961164637663e-08,1.621793951483384e-08,2.2772316640398072e-11,6.308840002292169e-12,5.446842187546332e-12,1.5089925378081426e-12,1.926958651040391e-14,5.338444046961954e-15,9.688235712558815e-07,3.018718904283778e-07,3.433868970454912e-08,1.0975592205904275e-08,4.2623335667457186e-08,1.2954902060597833e-08,3.861217150203717e-06,1.14546361807947e-06,5.467460376966132e-07,1.5478174007261272e-07,6.159452978375777e-10,1.784509457418236e-10,5.683274851800785e-10,1.646551691806257e-10,7.436199802667089e-25,1.2363158077714483e-25,1.7202975863468413e-26,2.3841192261773183e-27,1.170388806659546e-09,2.51372515130243e-10,9.60295267881218e-13,2.0988921769421518e-13,2.7399775969193314e-12,5.988697159634541e-13,3.153778673231352e-08,7.016968851656385e-09,6.262774035062016e-27,8.773319175064815e-28,4.0227221848309995e-28,5.635302420708678e-29,1.4758792469418786e-27,1.7697925494615374e-28
0.385,1241.446700713212,5.056886510793942,0.26122815674676364,1.46379110949251,0.009003012777115908,0.0040118646838450825,9.999999999999715e-31,3.124760603401882e-31,5.5104304897837384e-30,1.7186073091587342e-29,1.7083496567616953e-07,2.1156789581959797e-06,1.4958293490321214e-14,5.835697210443031e-15,2.3349577380259657e-08,1.7138975058397423e-08,6.694338164549815e-14,5.223340560593155e-14,0.08329959495695882,0.5158054136609034,0.174467760253912,0.120896701931823,1.1833023141411953e-16,4.4754463219734106e-17,4.0124105854831137e-14,1.4725877866805347e-14,0.5226400312723471,0.23292875019725146,0.07266093923786106,0.020610714198116914,8.89034113886409e-08,3.824586464518493e-08,1.0452479705710509e-05,8.67859525674027e-06,0.13435139579756372,0.10454183847523324,6.632112772620595e-06,2.757324985454918e-06,3.375228266544039e-11,3.003806042458703e-11,8.050761311610042e-13,7.16482666192185e-13,0.0008326265510028203,0.00037050066951096805,3.8110573774761545e-12,1.532996861249451e-12,1.585924508932366e-07,6.812249511320105e-08,0.00018187326578814926,7.550382809806194e-05,4.00760701938843e-16,3.8427403064573427e-16,0.00012015181992401289,5.760448056439764e-05,8.698626941200233e-23,1.778391769478646e-23,4.349512297627647e-24,7.139522526094178e-25,1.5770335807233806e-08,7.2789951753046695e-09,3.048047483558788e-10,8.839598718137402e-11,0.002414493299902403,0.000684201543485089,9.308997376899564e-11,2.8323408101764517e-11,3.576794219260545e-06,1.0621742636955761e-06,9.748456198257683e-13,4.86192806751338e-13,4.803664188083398e-10,1.9322726984774495e-10,9.400831657839656e-07,3.6625215926754693e-07,5.219268261144582e-07,1.478998264473215e-07,2.4540121213295975e-09,7.116845298181317e-10,5.977278288310918e-08,1.6196762904552142e-08,2.2716877467836853e-11,6.293342157442289e-12,5.43688161969653e-12,1.506199800157544e-12,1.9224910989586962e-14,5.325949526960405e-15,9.660641433693125e-07,3.0100544381282923e-07,3.42108366628899e-08,1.0934485369623992e-08,4.250728016719843e-08,1.2919342933917783e-08,3.85402318833016e-06,1.143304217933259e-06,5.461251800162499e-07,1.5460256334732846e-07,6.146074710858814e-10,1.7805941986961132e-10,5.670542370642396e-10,1.642826572021197e-10,7.401318666844502e-25,1.230489421452452e-25,1.7171457923528853e-26,2.3796986768529293e-27,1.168468394525002e-09,2.5095451280195183e-10,9.576549122545696e-13,2.0930749972271276e-13,2.732624007487833e-12,5.972492714969716e-13,3.146304941860733e-08,7.000185653706834e-09,6.2325279313699345e-27,8.73075556809153e-28,4.001791281769677e-28,5.605857189952631e-29,1.4703981161886108e-27,1.7631809431445814e-28
0.386,1241.3461798673525,5.057110846039684,0.2612165685723054,1.4676193505779265,0.009003012777115906,0.004011776388001315,9.999999999999708e-31,3.1246918315474454e-31,5.510430489783737e-30,1.7185694848813906e-29,1.706404226971341e-07,2.1132231607733602e-06,1.4915161819877658e-14,5.818742133808417e-15,2.3311595042292597e-08,1.7110718803018633e-08,6.675682788415395e-14,5.208669833018403e-14,0.083305001353159,0.5158275380629034,0.174450169581778,0.12088185204094007,1.1798559076313598e-16,4.4623132270891246e-17,4.003785700049513e-14,1.4693900425261693e-14,0.5226639060938738,0.2329342639726863,0.07266367194608389,0.020611035715644797,8.883925497407714e-08,3.821742369844163e-08,1.0438839665887419e-05,8.667079305231602e-06,0.13433859567457188,0.10452957780345186,6.632583204966613e-06,2.7574598800260154e-06,3.366344652427681e-11,2.995834077298778e-11,8.028019504140472e-13,7.144430201577508e-13,0.0008314420380875978,0.0003699654444480689,3.806915641101092e-12,1.5312971462757246e-12,1.5831775148511435e-07,6.800300283854401e-08,0.00018175813466047701,7.5454371266052e-05,3.9927435328848174e-16,3.8284040206747393e-16,0.00011985780970214306,5.7462258318582257e-05,8.661611675190983e-23,1.7707852057284085e-23,4.3440681915119186e-24,7.130429343840658e-25,1.5726751866375513e-08,7.2587187055049154e-09,3.044023871928028e-10,8.82773560877189e-11,0.002414493299828355,0.0006841864850916662,9.28916913024334e-11,2.82624569592298e-11,3.5730808585104707e-06,1.0610481814907316e-06,9.706980599887217e-13,4.841136050454842e-13,4.796605709671046e-10,1.92939096304868e-10,9.391545177388418e-07,3.658823094159978e-07,5.218089884805327e-07,1.4786318013105002e-07,2.4514862465619287e-09,7.109363573907267e-10,5.96962238213705e-08,1.6175661513832192e-08,2.266168534330539e-11,6.277913903595147e-12,5.426961655550896e-12,1.5034185461288077e-12,1.9180434746220273e-14,5.313511159745564e-15,9.633181628515252e-07,3.001432476376125e-07,3.408371185844875e-08,1.0893613914317387e-08,4.239177571079919e-08,1.2883953813378042e-08,3.846857935536181e-06,1.1411535145394223e-06,5.455064550361342e-07,1.5442400976508398e-07,6.132753057821726e-10,1.7766956467258818e-10,5.657864546387408e-10,1.639117573226022e-10,7.366670532691848e-25,1.2247021199491336e-25,1.7140062933616765e-26,2.3752955382038633e-27,1.1665555001211962e-09,2.5053816215144923e-10,9.55027306045362e-13,2.0872860946685066e-13,2.7253055508781246e-12,5.956366214936907e-13,3.138864991829279e-08,6.983478875061738e-09,6.202489355591638e-27,8.688485194199289e-28,3.9810113128834917e-28,5.576625104361625e-29,1.4649484911973783e-27,1.7566075379097004e-28
0.387,1241.2458507712945,5.0573349500933,0.2612049933666949,1.4714477613104737,0.009003012777115906,0.004011688393094602,9.999999999999712e-31,3.1246232940868223e-31,5.51043048978374e-30,1.718531789519817e-29,1.7044643423098848e-07,2.1107744947171004e-06,1.487223638603646e-14,5.8018686888765256e-15,2.327374518458599e-08,1.7082562294695128e-08,6.65711348018322e-14,5.1940672883920326e-14,0.08331039019714839,0.5158495910062857,0.17443263268369663,0.12086704901431455,1.1764260432410489e-16,4.449243602021908e-17,3.9951959438940134e-14,1.4662054398593953e-14,0.5226876913682841,0.23293975484639404,0.07266640931131749,0.0206113600661462,8.877524730880217e-08,3.8189050819809846e-08,1.0425243313627382e-05,8.655600773303251e-06,0.1343258383461521,0.10451735870841421,6.633052342527319e-06,2.7575944345611373e-06,3.3575007718693486e-11,2.9878980438570286e-11,8.005383673359829e-13,7.124129477009577e-13,0.0008302616539651267,0.00036943210744084344,3.802788394536182e-12,1.5296034476446558e-12,1.580440746229163e-07,6.788396005957617e-08,0.0001816433461394159,7.540506441967504e-05,3.9779620884959543e-16,3.8141473119143403e-16,0.00011956509584769816,5.7320668068345544e-05,8.62482611258753e-23,1.7632260670236832e-23,4.338640655378529e-24,7.121364286806316e-25,1.5683372366446363e-08,7.2385380222960515e-09,3.0400138580333615e-10,8.815913107226501e-11,0.002414493299754522,0.0006841714780214713,9.269420015843382e-11,2.820175134373199e-11,3.5693795012080268e-06,1.0599257917541489e-06,9.665759483054349e-13,4.820472219616198e-13,4.789574739321127e-10,1.926520561739251e-10,9.382291394902738e-07,3.655137767507491e-07,5.216914630649939e-07,1.4782663484410945e-07,2.4489677167007614e-09,7.101904004741504e-10,5.961993271665585e-08,1.6154634853820087e-08,2.2606738503597665e-11,6.2625547417508e-12,5.417082014637827e-12,1.500648696043627e-12,1.9136156352309842e-14,5.3011285411193215e-15,9.605855291784888e-07,2.9928526998960365e-07,3.395730934417873e-08,1.0852975910244961e-08,4.2276818233328503e-08,1.284873343928341e-08,3.839721196794079e-06,1.1390114485334648e-06,5.448898490078534e-07,1.5424607529108896e-07,6.119487624369419e-10,1.772813684421318e-10,5.645240995701668e-10,1.6354245818198562e-10,7.332253282757662e-25,1.218953546882577e-25,1.7108790065876398e-26,2.3709096924227142e-27,1.1646500718182966e-09,2.5012345178815063e-10,9.524123532793704e-13,2.0815252555165376e-13,2.7180219660426208e-12,5.94031707787696e-13,3.13145857842351e-08,6.9668479597113626e-09,6.172656381341441e-27,8.64650532268298e-28,3.960380826827171e-28,5.547604108098914e-29,1.4595301116722295e-27,1.7500720169523584e-28
0.388,1241.1457124002582,5.057558824179539,0.2611934310633695,1.4752763415160661,0.009003012777115902,0.004011600697485575,9.999999999999705e-31,3.1245549897431386e-31,5.510430489783736e-30,1.7184942223717367e-29,1.7025299715351532e-07,2.1083329194842774e-06,1.4829515690945288e-14,5.785076279899881e-15,2.3236026990551476e-08,1.7054504914456886e-08,6.638629632036788e-14,5.179532442692797e-14,0.08331576158335931,0.5158715728795997,0.17441514926811966,0.12085229259535898,1.1730126008038852e-16,4.436236983463457e-17,3.986641083679051e-14,1.463033890893377e-14,0.5227113875816347,0.23294522294480186,0.07266915130788291,0.02061168723400232,8.871138761334412e-08,3.816074564798433e-08,1.0411690389171234e-05,8.644159436834102e-06,0.1343131235850762,0.10450518096618883,6.633520191414452e-06,2.7577286505534452e-06,3.3486963489244985e-11,2.9799976912552284e-11,7.982853066268918e-13,7.103923804483312e-13,0.0008290853739556657,0.0003689006471182238,3.798675543729532e-12,1.527915726144869e-12,1.57771413973385e-07,6.776536397301263e-08,0.00018152889843011654,7.535590676297934e-05,3.9632620424188477e-16,3.7999695529800707e-16,0.0001192736694714832,5.717970545637031e-05,8.588268294517959e-23,1.7557139474090115e-23,4.333229593568382e-24,7.112327191280464e-25,1.564019585736163e-08,7.2184524427526934e-09,3.036017357382379e-10,8.804130959672411e-11,0.002414493299680895,0.0006841565219949164,9.249749513833042e-11,2.8141289632772334e-11,3.5656900729255796e-06,1.0588070714704644e-06,9.624790704081815e-13,4.799935490994568e-13,4.782571095477465e-10,1.9236614193723836e-10,9.373070111813395e-07,3.6514655322196906e-07,5.215742482642192e-07,1.4779019005839525e-07,2.4464564898085918e-09,7.094466463125211e-10,5.954390796877131e-08,1.6133682474913307e-08,2.255203525792761e-11,6.247264193085413e-12,5.407242429870754e-12,1.4978901739517736e-12,1.909207443401828e-14,5.28880128197903e-15,9.578661449056006e-07,2.9843147992189623e-07,3.383162329922626e-08,1.0812569468363914e-08,4.2162403812972723e-08,1.2813680595707759e-08,3.832612787614425e-06,1.1368779636921886e-06,5.44275349646211e-07,1.540687563060431e-07,6.10627803549576e-10,1.7689482004861618e-10,5.632671352855654e-10,1.6317474893288263e-10,7.298064843743102e-25,1.2132433532746507e-25,1.7077638514588968e-26,2.3665410248006348e-27,1.1627520631594348e-09,2.4971037143541903e-10,9.49809963229248e-13,2.0757922775340617e-13,2.710773001491513e-12,5.92434474314497e-13,3.12408546814491e-08,6.950292376722856e-09,6.143027122098016e-27,8.604813279135153e-28,3.9398984081955327e-28,5.518792196005454e-29,1.4541427240693047e-27,1.7435740716235333e-28
0.389,1241.0457637408813,5.057782469504711,0.26118188159674555,1.4791050910215313,0.009003012777115887,0.00401151329954961,9.999999999999687e-31,3.124486917251006e-31,5.5104304897837264e-30,1.7184567827411925e-29,1.7006010833604605e-07,2.1058983944949543e-06,1.478699825099394e-14,5.768364316822266e-15,2.319843964679491e-08,1.7026546045881977e-08,6.620230639761138e-14,5.165064814823347e-14,0.08332111560541786,0.5158934840681448,0.17439771904477325,0.12083758252886716,1.1696154610297311e-16,4.423292911524282e-17,3.9781208867045344e-14,1.4598753080989578e-14,0.5227349952150503,0.23295066839294107,0.07267189791241822,0.020612017204327263,8.864767509723181e-08,3.813250781717138e-08,1.0398180633249836e-05,8.632755072195052e-06,0.13430045116747147,0.10449304435588562,6.633986757623679e-06,2.7578625294572028e-06,3.339931109136032e-11,2.972132769999781e-11,7.960426934487564e-13,7.083812504533837e-13,0.0008279131724436793,0.00036837105169676106,3.794576994501392e-12,1.526233942527787e-12,1.5749976302237458e-07,6.76472116987498e-08,0.00018141478955367168,7.530689742409233e-05,3.948642755473874e-16,3.7858701212346574e-16,0.0001189835216002844,5.70393660861498e-05,8.55193627038741e-23,1.7482484426955897e-23,4.3278349094452704e-24,7.103317892015167e-25,1.5597220878649664e-08,7.198461279315333e-09,3.0320342852563713e-10,8.792388911714863e-11,0.002414493299607497,0.0006841416167349383,9.230157107741943e-11,2.808107021463146e-11,3.562012499567321e-06,1.0576919977320475e-06,9.58407212759198e-13,4.779524784927094e-13,4.775594596575644e-10,1.9208134607909768e-10,9.363881129346386e-07,3.6478063077502156e-07,5.214573423343878e-07,1.4775384520675458e-07,2.4439525238638405e-09,7.087050821313873e-10,5.94681479083711e-08,1.611280390893599e-08,2.2497573895933472e-11,6.232041773471464e-12,5.3974426297300716e-12,1.4951429026964334e-12,1.9048187604736737e-14,5.276528989781332e-15,9.55159912210965e-07,2.9758184637702646e-07,3.3706647923587006e-08,1.0772392706665605e-08,4.20485284998622e-08,1.277879405848078e-08,3.825532519560269e-06,1.1347530026376378e-06,5.436629439059375e-07,1.538920489769179e-07,6.093123909280721e-10,1.7650990816508012e-10,5.620155246561999e-10,1.6280861856972418e-10,7.264103154108133e-25,1.2075711921629642e-25,1.7046607472267426e-26,2.362189420416804e-27,1.1608614250772199e-09,2.492989102591702e-10,9.472200432958852e-13,2.0700869544398928e-13,2.7035584037145294e-12,5.908448645810133e-13,3.1167454240344404e-08,6.9338115875957846e-09,6.113599702794425e-27,8.563406405651438e-28,3.9195626469562687e-28,5.490187370781815e-29,1.4487860750107135e-27,1.7371133935334396e-28
0.39,1240.9460037896006,5.0580058872620155,0.2611703449019422,1.4829340096546,0.009003012777115887,0.004011426197676799,9.999999999999693e-31,3.1244190753565056e-31,5.510430489783724e-30,1.71841946993853e-29,1.6986776466061205e-07,2.1034708793196827e-06,1.4744682591324277e-14,5.751732213135378e-15,2.3160982345244742e-08,1.6998685076656853e-08,6.601915903890926e-14,5.1506639275046956e-14,0.08332645235602976,0.5159153249532613,0.1743803417261908,0.12082291856207442,1.1662345055787228e-16,4.410410930012452e-17,3.969635121712776e-14,1.456729604499831e-14,0.5227585147463589,0.2329560913151747,0.07267464910072358,0.02061234996207292,8.858410896775062e-08,3.8104336960854286e-08,1.0384713787972314e-05,8.62138745698579e-06,0.13428782087214486,0.10448094865912823,6.6344520470785e-06,2.757996072706012e-06,3.331204780106454e-11,2.964303032490225e-11,7.938104535582144e-13,7.063794903145698e-13,0.0008267450234628682,0.0003678433092409385,3.790492653053465e-12,1.5245580577123863e-12,1.5722911519515465e-07,6.752950033153744e-08,0.00018130101744663374,7.525803549653577e-05,3.9341035940980726e-16,3.77184839955041e-16,0.0001186946432645479,5.68996455640145e-05,8.515828101334893e-23,1.740829151167094e-23,4.322456506330546e-24,7.094336223759025e-25,1.5554445971924148e-08,7.1785638455456416e-09,3.028064557226902e-10,8.780686709890542e-11,0.002414493299534306,0.0006841267619669675,9.210642285257889e-11,2.8021091490682625e-11,3.5583467075686513e-06,1.056580547798133e-06,9.543601634255207e-13,4.759239029952748e-13,4.768645061921895e-10,1.9179766112109284e-10,9.354724249602985e-07,3.6441600139252023e-07,5.213407434695093e-07,1.4771759970509672e-07,2.441455776988706e-09,7.07965695203764e-10,5.939265083946642e-08,1.6091998680657242e-08,2.2443352705971713e-11,6.216886998544846e-12,5.387682341798587e-12,1.4924068048935073e-12,1.900449447820348e-14,5.264311272175642e-15,9.524667336012671e-07,2.9673633840684e-07,3.35823774603234e-08,1.0732443757272082e-08,4.19351883504794e-08,1.2744072605643233e-08,3.818480203149763e-06,1.1326365076980756e-06,5.430526184200325e-07,1.5371594938104695e-07,6.080024862224221e-10,1.7612662142173666e-10,5.60769230456231e-10,1.6244405606162612e-10,7.230366167306175e-25,1.201936719137839e-25,1.70156961345486e-26,2.3578547648161003e-27,1.1589781074341082e-09,2.4888905719870184e-10,9.446425004182096e-13,2.0644090789898359e-13,2.6963779194955087e-12,5.892628221713399e-13,3.109438208625534e-08,6.917405052831282e-09,6.0843722627989165e-27,8.522282064999984e-28,3.8993721428203474e-28,5.461787649106026e-29,1.443459912537653e-27,1.7306896760534686e-28
0.391,1240.8464315468964,5.058229078644236,0.261158820914126,1.4867630972439057,0.009003012777115878,0.004011339390266749,9.999999999999682e-31,3.124351462813115e-31,5.51043048978372e-30,1.7183822832781716e-29,1.6967596306629628e-07,2.1010503342506376e-06,1.4702567260219308e-14,5.735179391482922e-15,2.3123654288755005e-08,1.6970921402664883e-08,6.583684832943722e-14,5.1363293097908e-14,0.08333177192747251,0.5159370959147132,0.17436301702665968,0.12080830044377126,1.162869617685706e-16,4.397590588788138e-17,3.961183561059306e-14,1.453596694467039e-14,0.5227819466490783,0.2329614918344457,0.0726774048498403,0.020612685492592122,8.852068845585375e-08,3.807623272288878e-08,1.037128959938744e-05,8.61005637214945e-06,0.13427523247776296,0.10446889365772458,6.634916065728887e-06,2.7581292817502752e-06,3.322517093169456e-11,2.956508234502194e-11,7.915885136946352e-13,7.043870335195229e-13,0.0008255809024399893,0.0003673174084385504,3.786422427443281e-12,1.5228880333761244e-12,1.5695946421663414e-07,6.741222709560041e-08,0.0001811875802654255,7.520932016548873e-05,3.9196439333255124e-16,3.7579037791601553e-16,0.00011840702574757813,5.6760539618508405e-05,8.479941888038839e-23,1.7334556792605383e-23,4.31709429013845e-24,7.085382025572852e-25,1.5511869717652693e-08,7.158759473084678e-09,3.024108090582033e-10,8.769024105791248e-11,0.0024144932994613257,0.0006841119574180685,9.191204540017397e-11,2.7961351880798254e-11,3.5546926242987828e-06,1.0554726992129336e-06,9.503377142860355e-13,4.739077173809662e-13,4.761722314152963e-10,1.9151507972078325e-10,9.345599278213365e-07,3.640526571972081e-07,5.212244500323241e-07,1.4768145301762552e-07,2.438966208079668e-09,7.072284730320131e-10,5.931741516463715e-08,1.6071266341694667e-08,2.238937002864645e-11,6.201799398523538e-12,5.377961303176774e-12,1.4896818058145668e-12,1.8960993707808555e-14,5.2521477478839425e-15,9.49786513871472e-07,2.9589492578256623e-07,3.345880625226898e-08,1.069272078453928e-08,4.182237952621095e-08,1.270951504737738e-08,3.811455656292095e-06,1.1305284234086573e-06,5.424443608156052e-07,1.535404538783821e-07,6.066980524910588e-10,1.7574494885948943e-10,5.595282167182609e-10,1.6208105074482873e-10,7.196851876342477e-25,1.196339596422351e-25,1.698490371361832e-26,2.3535369458660612e-27,1.157102063616993e-09,2.484808019530372e-10,9.420772452484702e-13,2.0587584520981914e-13,2.6892313026068554e-12,5.876882922088477e-13,3.1021635924400736e-08,6.9010722508224375e-09,6.0553429770748646e-27,8.481437670242275e-28,3.879325525934702e-28,5.433591090605572e-29,1.438163989984565e-27,1.724302618958253e-28
0.392,1240.7470460245672,5.058452044826843,0.26114730956938315,1.490592353618972,0.009003012777115878,0.004011252875734482,9.99999999999968e-31,3.124284078386333e-31,5.510430489783721e-30,1.7183452220811436e-29,1.694847004873759e-07,2.0986367195385846e-06,1.466065081197307e-14,5.718705276985099e-15,2.308645468340459e-08,1.694325442235754e-08,6.56553683894802e-14,5.122060493585826e-14,0.08333707441106403,0.5159587973281557,0.17434574466288624,0.12079372792494056,1.15952068133136e-16,4.384831440634191e-17,3.952765977754509e-14,1.4504764926352247e-14,0.5228052913931737,0.2329668700729564,0.07268016513664768,0.02061302378127078,8.845741278171288e-08,3.804819474273908e-08,1.0357907814023113e-05,8.598761599111646e-06,0.13426268576643258,0.10445687913660517,6.635378819417939e-06,2.7582621580058044e-06,3.313867781097733e-11,2.948748133151343e-11,7.893768010441717e-13,7.024038139689837e-13,0.0008244207838837704,0.00036679333757292406,3.782366225603073e-12,1.5212238311602332e-12,1.5669080363397415e-07,6.729538913969052e-08,0.00018107447598437925,7.516075054103921e-05,3.905263152640745e-16,3.744035655685554e-16,0.00011812066025208484,5.662204394060823e-05,8.444275734636714e-23,1.7261276341920306e-23,4.311748165852412e-24,7.0764551350561425e-25,1.546949068612821e-08,7.139047489033989e-09,3.0201648024040897e-10,8.757400850501927e-11,0.002414493299388552,0.00068409720281793,9.171843369033156e-11,2.790184981556004e-11,3.551050177484063e-06,1.054368429635887e-06,9.463396580272264e-13,4.719038168457412e-13,4.754826175913061e-10,1.912335945383012e-10,9.336506020699747e-07,3.636905903107921e-07,5.211084602484436e-07,1.476454045703901e-07,2.4364837759581144e-09,7.064934031025394e-10,5.924243921894402e-08,1.6050606425535796e-08,2.2335624185510854e-11,6.18677849846519e-12,5.3682792466361014e-12,1.4869678295532046e-12,1.8917683934311726e-14,5.240038032224943e-15,9.471191574663342e-07,2.950575781731519e-07,3.333592866375243e-08,1.0653221960051684e-08,4.17100981614643e-08,1.2675120185942677e-08,3.8044586930604215e-06,1.1284286931827212e-06,5.418381579725699e-07,1.5336555861880972e-07,6.053990521178517e-10,1.7536487932674602e-10,5.582924469311566e-10,1.6171959180084263e-10,7.163558281684235e-25,1.190779487538682e-25,1.6954229420108895e-26,2.3492358512515315e-27,1.1552332444539887e-09,2.4807413367488206e-10,9.395241866092224e-13,2.053134870726455e-13,2.6821183048652765e-12,5.861212194022056e-13,3.094921342655321e-08,6.8848126526505935e-09,6.026510028408549e-27,8.440870645838143e-28,3.8594214295758397e-28,5.405595759612156e-29,1.4328980607944649e-27,1.717951922210971e-28
0.393,1240.6478462391005,5.058674786983181,0.2611358108039347,1.4944217786102107,0.009003012777115868,0.00401116665250491,9.99999999999967e-31,3.124216920849353e-31,5.5104304897837145e-30,1.7183082856727047e-29,1.692939739075476e-07,2.0962299960613365e-06,1.461893182215356e-14,5.70230930318299e-15,2.304938274515617e-08,1.6915683541616496e-08,6.547471341265145e-14,5.107857016617539e-14,0.08334235989765132,0.5159804295674557,0.17432852435334686,0.12077920075814119,1.1561875819533668e-16,4.372133043938323e-17,3.944382148032806e-14,1.4473689148431985e-14,0.522828549444454,0.23297222615158053,0.07268292993912608,0.020613364813857827,8.839428118510435e-08,3.802022266849496e-08,1.0344568181903175e-05,8.587502922272513e-06,0.13425018052048762,0.10444490488117932,6.635840314001855e-06,2.7583947028999185e-06,3.3052565800716125e-11,2.941022488640401e-11,7.87175243697312e-13,7.004297663828032e-13,0.0008232646434308042,0.000366271085432656,3.77832395707919e-12,1.519565413367111e-12,1.564231272385574e-07,6.717898371821966e-08,0.00018096170275161172,7.51123258058014e-05,3.890960639486339e-16,3.730243432493168e-16,0.00011783553819514902,5.648415432503319e-05,8.408827780353942e-23,1.7188446304189905e-23,4.30641804062856e-24,7.067555393430529e-25,1.542730748060012e-08,7.1194272358494035e-09,3.0162346112625164e-10,8.745816699496747e-11,0.002414493299315987,0.0006840824978979309,9.152558274885303e-11,2.78425837428824e-11,3.547419295713634e-06,1.0532677169902825e-06,9.423657907547852e-13,4.699120983091323e-13,4.747956472770721e-10,1.90953198353385e-10,9.327444285697109e-07,3.6332979297888273e-07,5.20992772477108e-07,1.47609453827797e-07,2.4340084401155485e-09,7.057604731008722e-10,5.9167721416980064e-08,1.603001848735697e-08,2.2282113541897746e-11,6.171823835661514e-12,5.358635912836534e-12,1.4842648024070503e-12,1.8874563831870392e-14,5.2279817498556305e-15,9.444645708103336e-07,2.9422426587064797e-07,3.321373914948766e-08,1.0613945484618887e-08,4.159834048001415e-08,1.2640886851012436e-08,3.7974891336319975e-06,1.1263372622584998e-06,5.412339975659568e-07,1.5319125997849172e-07,6.041054486530997e-10,1.749864020124433e-10,5.570618856301901e-10,1.6135966871682672e-10,7.130483419255828e-25,1.1852560619593376e-25,1.69236724789941e-26,2.344951370673656e-27,1.1533716036013866e-09,2.4766904212708864e-10,9.369832363844619e-13,2.0475381385689058e-13,2.6750386840156034e-12,5.845615497673331e-13,3.0877112331258494e-08,6.868625744369561e-09,5.997871631616355e-27,8.400578461533776e-28,3.8396585139641417e-28,5.377799758505256e-29,1.4276618830438348e-27,1.7116372913854374e-28
