z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_N2,X_N2,Y_AR,X_AR,Y_HE,X_HE,Y_H,X_H,Y_O2,X_O2,Y_OH,X_OH,Y_O,X_O,Y_H2,X_H2,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CH2O,X_CH2O,Y_T-CH2,X_T-CH2,Y_S-CH2,X_S-CH2,Y_C2H4,X_C2H4,Y_CH3O,X_CH3O,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_CH,X_CH,Y_C2H2,X_C2H2,Y_C2H4OOH,X_C2H4OOH,Y_OC2H3OOH,X_OC2H3OOH,Y_C2H3,X_C2H3,Y_CH2CHO,X_CH2CHO,Y_C2H4O,X_C2H4O,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_C2H,X_C2H,Y_CH2OH,X_CH2OH,Y_CH3OH,X_CH3OH,Y_CH3CHO,X_CH3CHO,Y_CH3CO,X_CH3CO,Y_C2H5OH,X_C2H5OH,Y_CH2CH2OH,X_CH2CH2OH,Y_CH3CHOH,X_CH3CHOH,Y_CH3CH2O,X_CH3CH2O,Y_C3H4,X_C3H4,Y_C3H3,X_C3H3,Y_C3H5,X_C3H5,Y_C3H6,X_C3H6,Y_C3H8,X_C3H8,Y_I-C3H7,X_I-C3H7,Y_N-C3H7,X_N-C3H7,Y_C3H6OOH,X_C3H6OOH,Y_OC3H5OOH,X_OC3H5OOH,Y_C4H10,X_C4H10,Y_PC4H9,X_PC4H9,Y_SC4H9,X_SC4H9,Y_C4H8,X_C4H8,Y_SC4H9O2,X_SC4H9O2,Y_C4H8OOH1-3,X_C4H8OOH1-3,Y_NC4KET13,X_NC4KET13
0.485,1206.1262358488439,5.339304047079729,0.25926955333288265,1.8576242674147083,0.008545574680572593,0.003926932200206032,1.00000000000017e-30,3.2223333779889995e-31,5.355096776096736e-30,1.7223133551744482e-29,1.0350466880755356e-07,1.3218636543248997e-06,7.844218981658885e-15,3.15583383811975e-15,1.4955517482153805e-08,1.132037951170088e-08,2.952129962399363e-14,2.3753624552426425e-14,0.0739927050619192,0.4724823944337628,0.1840507592292911,0.13151963665340546,5.913839390711914e-17,2.3065553666821727e-17,2.5456512793346368e-14,9.634483935745698e-15,0.4499615637294164,0.20679953700966155,0.078656394698609,0.02300804877384396,5.509929939248593e-08,2.4443638589395e-08,1.0588930774751465e-05,9.066422012996313e-06,0.20006257900171412,0.16053418702142253,5.359727394412314e-06,2.297907139723434e-06,2.2285777091877377e-11,2.0452680722419604e-11,4.958159929090116e-13,4.550330983851372e-13,0.001507114385211562,0.0006915740296113025,2.4538387155353534e-12,1.0178774942673571e-12,2.4364860053167686e-07,1.0792589934910267e-07,0.0003949224159646446,0.00016906963326576192,1.72023490451305e-16,1.7009728513264269e-16,0.00016657182049715477,8.23533296872275e-05,8.286242003978931e-23,1.746980536834382e-23,2.1821406468432657e-24,3.6937292927041756e-25,1.8512220706867988e-08,8.811355616516179e-09,2.887467613578169e-10,8.63538417006131e-11,0.0026248476697494196,0.0007670362146092936,6.86403728764271e-11,2.1536541167616823e-11,3.9733786399379755e-06,1.2167896069262722e-06,7.401302862792315e-13,3.8065766558222837e-13,3.763469858060379e-10,1.5611259389708793e-10,1.1238640394522125e-06,4.5152459595399595e-07,6.731079159204925e-07,1.9669642311109563e-07,2.4170831240812326e-09,7.22863219288134e-10,1.2764327783833289e-07,3.5667807693763335e-08,3.418510399512432e-11,9.76614872119603e-12,8.46326904547578e-12,2.417823393996396e-12,2.513242268265317e-14,7.179939475326987e-15,2.0623216973006742e-06,6.626413259762942e-07,5.615421232374314e-08,1.850847819285569e-08,9.01163910105453e-08,2.8244547351186147e-08,1.0581296059593793e-05,3.236980385053849e-06,1.7559244638323413e-06,5.126064169011168e-07,1.4321635416720985e-09,4.2787159113363717e-10,1.2898748795663514e-09,3.853615882715467e-10,1.0728207414552828e-24,1.8392876802562038e-25,1.3270755303564196e-26,1.8965494024549806e-27,5.547684120241589e-09,1.2286932834321094e-09,3.2086536737064836e-12,7.231898341200843e-13,9.408168600521094e-12,2.1204818536009536e-12,1.2762001269111326e-07,2.9280686091868663e-08,1.525887955308185e-26,2.2042657898190133e-27,8.535301474214932e-28,1.2329917789805134e-28,2.6135696810854546e-27,3.231839230790632e-28
0.486,1206.0503066606734,5.339478834033425,0.2592610661870728,1.8614813833893777,0.008545574680572595,0.00392685918133118,1.00000000000017e-30,3.2222734606933423e-31,5.355096776096738e-30,1.7222813298231243e-29,1.034119040891927e-07,1.3206543939433789e-06,7.826290526674185e-15,3.1485624350833108e-15,1.4936203208171013e-08,1.1305549605974606e-08,2.9456060036599414e-14,2.3700690333612677e-14,0.07399710996117145,0.4725017359947509,0.18403601604439201,0.1315066560862811,5.900179319438602e-17,2.3011847840165472e-17,2.5412996777650623e-14,9.617835660840065e-15,0.44998145548905644,0.2068048336592674,0.07865877830183905,0.02300831817631108,5.506846992782017e-08,2.4429507489546142e-08,1.0578226180618776e-05,9.057088143973347e-06,0.20005282163250504,0.16052337262626107,5.360009184044051e-06,2.2979852226252274e-06,2.2239740511050048e-11,2.0410051319433718e-11,4.947160357892057e-13,4.540151749516864e-13,0.0015054703433250688,0.0006908067778912091,2.451545071953219e-12,1.016907158248148e-12,2.433240716962894e-07,1.0778014282588205e-07,0.0003947419070949507,0.0001689892135805123,1.7152135512845222e-16,1.695976187677272e-16,0.00016625368520202242,8.219451478944471e-05,8.258624619202013e-23,1.7411256140591836e-23,2.1799890989576538e-24,3.6900187331649206e-25,1.8472292275139785e-08,8.79218718995756e-09,2.884447884670929e-10,8.626192837906562e-11,0.0026248476697162126,0.0007670219520357088,6.852603371299597e-11,2.1500266423766294e-11,3.970083799572887e-06,1.215758003141044e-06,7.376541456171912e-13,3.793771030557816e-13,3.758727508919972e-10,1.5591297722622034e-10,1.1229187105624868e-06,4.511364110369421e-07,6.729990022395797e-07,1.9666093936479624e-07,2.415184779232269e-09,7.222820615187214e-10,1.2751798177634342e-07,3.563213320701297e-08,3.412040704678797e-11,9.747484564681802e-12,8.450291361035375e-12,2.414070983848664e-12,2.5085890415855273e-14,7.166512676256816e-15,2.0577746350069503e-06,6.611680223363647e-07,5.5991309964118805e-08,1.8454442275304868e-08,8.992703410140959e-08,2.818467445909073e-08,1.056628811048514e-05,3.2323291194842824e-06,1.754458255671107e-06,5.121688636232355e-07,1.4297877872571789e-09,4.271538705702018e-10,1.2876658287931443e-09,3.8469446142432546e-10,1.068902367698287e-24,1.8325357848050925e-25,1.325144855280781e-26,1.8937550233670484e-27,5.540935475229764e-09,1.2271757840191684e-09,3.2019236842327503e-12,7.216595608045596e-13,9.388931642403907e-12,2.1161067388477802e-12,1.2739038948949334e-07,2.922745867685989e-08,1.520176390972973e-26,2.195974150034208e-27,8.500815886637653e-28,1.2279872291207224e-28,2.6060429833873585e-27,3.2224720863994117e-28
0.487,1205.9744949749052,5.339653484890434,0.25925258620470565,1.8653386255277855,0.008545574680572588,0.003926786361119844,1.0000000000001688e-30,3.222213706415545e-31,5.355096776096735e-30,1.7222493916036403e-29,1.0331935135051282e-07,1.319447951476013e-06,7.808430779404373e-15,3.1413191002107384e-15,1.491694315746456e-08,1.1290761857216679e-08,2.939106172282004e-14,2.3647953391324037e-14,0.07400150345299045,0.47252102757567643,0.18402130892649843,0.13149370833539234,5.88657180619349e-17,2.2958350139084568e-17,2.536962333421407e-14,9.601242441235702e-15,0.45000128777971227,0.20681011310124311,0.07866116456309076,0.02300858949437477,5.503769692171563e-08,2.441540317925818e-08,1.0567548665490283e-05,9.047778258186606e-06,0.2000430902859526,0.16051258752322356,5.360290373735254e-06,2.298063160091035e-06,2.219386751375677e-11,2.0367574640638545e-11,4.936201512513126e-13,4.5300104943415413e-13,0.0015038307976270946,0.0006900416522396414,2.449258098760833e-12,1.015939675852888e-12,2.4300049031404405e-07,1.0763481675965649e-07,0.0003945618107259637,0.00016890898190301766,1.7102142077646268e-16,1.6910015566751356e-16,0.00016593666008666262,8.203625874526637e-05,8.23114281763467e-23,1.7352995794257304e-23,2.177842803579955e-24,3.6863173862000314e-25,1.8432511912376146e-08,8.773090388531623e-09,2.8814363975206355e-10,8.61702692478684e-11,0.0026248476696830968,0.0007670077282665171,6.841205640278778e-11,2.146410763048747e-11,3.966797621068767e-06,1.2147291508053118e-06,7.351900601763286e-13,3.781028069291787e-13,3.754000127895853e-10,1.5571399661864016e-10,1.1219759913162502e-06,4.507493114619462e-07,6.728903123213082e-07,1.966255321355182e-07,2.4132907394190454e-09,7.2170224880918e-10,1.2739302984473993e-07,3.5596557981190994e-08,3.405593733001714e-11,9.72888650181128e-12,8.43735620808839e-12,2.410330983651814e-12,2.503952264052737e-14,7.153133724336168e-15,2.053244958444183e-06,6.59700392379053e-07,5.58291380702495e-08,1.840065003865216e-08,8.973838111991019e-08,2.8125025815890994e-08,1.055132675667808e-05,3.2276924416350524e-06,1.752995912305237e-06,5.117324803591631e-07,1.4274198556451112e-09,4.264385350218398e-10,1.2854641593944475e-09,3.8402958371873505e-10,1.065004567940333e-24,1.825819503145238e-25,1.3232202510633646e-26,1.8909695182154553e-27,5.534207098550394e-09,1.2256628910349884e-09,3.1952189128607844e-12,7.201350639608122e-13,9.369765950887773e-12,2.1117479541641643e-12,1.2716157057981762e-07,2.9174419224137913e-08,1.5144955062006173e-26,2.187727245173856e-27,8.466525188794068e-28,1.223011078715075e-28,2.5985502131867052e-27,3.213147402563048e-28
0.488,1205.8988002956312,5.3398280002046015,0.25924411335754116,1.8691959937320186,0.00854557468057259,0.00392671373870873,1.0000000000001684e-30,3.2221541144472094e-31,5.355096776096738e-30,1.722217540137364e-29,1.0322700961388667e-07,1.3182443138183487e-06,7.790639326692698e-15,3.1341036639755047e-15,1.4897737058766833e-08,1.1276016053131139e-08,2.932630330389604e-14,2.3595412592310595e-14,0.07400588558621767,0.4725402693928213,0.18400663771804013,0.13148079325621304,5.873016541488368e-17,2.2905059332064918e-17,2.5326391690686687e-14,9.584703977038416e-15,0.45002106085996596,0.20681537541185951,0.07866355347172202,0.023008862719926342,5.500698012670494e-08,2.4401325539923522e-08,1.0556898099248545e-05,9.038492239569015e-06,0.20003338485522984,0.16050183158896092,5.360570965431091e-06,2.298140952482125e-06,2.2148157184980602e-11,2.032524982711785e-11,4.925283160206715e-13,4.5199070001356263e-13,0.0015021957247468483,0.0006892786415524709,2.4469777600679465e-12,1.0149750316737087e-12,2.4267785136185347e-07,1.0748991885680401e-07,0.00039438212471696883,0.00016882893725822726,1.7052367352274992e-16,1.6860488188234856e-16,0.00016562073886501675,8.187855837470562e-05,8.203795653770621e-23,1.729502230755116e-23,2.175701735259948e-24,3.682625206876438e-25,1.8392878754334825e-08,8.75406479218445e-09,2.8784331096349705e-10,8.6078862989993e-11,0.002624847669650051,0.000766993543133086,6.829843904074853e-11,2.1428064173630944e-11,3.963520060486231e-06,1.213703035896889e-06,7.327379478916487e-13,3.7683473437767014e-13,3.749287634067002e-10,1.5551564861935372e-10,1.1210358687591707e-06,4.5036329180993067e-07,6.727818450050866e-07,1.9659020103245177e-07,2.4114009847001035e-09,7.211237748799295e-10,1.2726842023769877e-07,3.556108149325086e-08,3.399169354472319e-11,9.710354152648618e-12,8.424463349052333e-12,2.4066033237701276e-12,2.499331841137697e-14,7.139802343330401e-15,2.0487325642619804e-06,6.582384022224824e-07,5.5667691908838695e-08,1.83470998973456e-08,8.955042793049546e-08,2.8065600098064157e-08,1.0536411744928746e-05,3.2230702718430705e-06,1.7515374133188109e-06,5.112972609092512e-07,1.425059703188454e-09,4.2572557111823176e-10,1.2832698300457521e-09,3.8336694250260264e-10,1.0611271922797565e-24,1.8191385749169694e-25,1.3213016844241448e-26,1.888192838126492e-27,5.527498877058589e-09,1.2241545786767615e-09,3.1885392080135727e-12,7.186163087236663e-13,9.350671106215889e-12,2.1074054029350044e-12,1.269335513198308e-07,2.912156664402309e-08,1.5088450735688327e-26,2.1795247425365574e-27,8.43242788392376e-28,1.2180631089709154e-28,2.591091147894031e-27,3.203864899606829e-28
0.489,1205.8232221224143,5.340002380546894,0.2592356476165166,1.8730534879045766,0.008545574680572595,0.003926641313234788,1.0000000000001686e-30,3.2220946840801428e-31,5.355096776096744e-30,1.7221857750457705e-29,1.0313487794178926e-07,1.3170434683809058e-06,7.772915779151746e-15,3.1269159664402185e-15,1.4878584647166975e-08,1.1261311986274411e-08,2.926178342931539e-14,2.3543066826237337e-14,0.07401025640978016,0.4725594616629746,0.18399200226318443,0.13146791070549244,5.859513223161571e-17,2.2851974216364863e-17,2.5283301097791943e-14,9.568219977138865e-15,0.45004077498734174,0.2068206206668897,0.07866594501579642,0.02300913784447989,5.497631931648441e-08,2.438727446235194e-08,1.0546274355839801e-05,9.029229975556484e-06,0.20002370523008098,0.160491104697403,5.3608509612188344e-06,2.2982186002205902e-06,2.2102608630215916e-11,2.0283076038923777e-11,4.914405072961411e-13,4.509841053090905e-13,0.0015005651042469077,0.0006885177360736332,2.4447040214865845e-12,1.0140132109286869e-12,2.423561503713633e-07,1.0734544706983126e-07,0.00039420284756543024,0.00016874907894447977,1.7002809976817596e-16,1.6811178373506004e-16,0.000165305915598393,8.172141067003956e-05,8.176582229585717e-23,1.7237333759068456e-23,2.173565870386455e-24,3.678942153383103e-25,1.8353391983099845e-08,8.73511000297947e-09,2.875437980490822e-10,8.598770834755148e-11,0.002624847669617082,0.000766979396466841,6.818517975236369e-11,2.1392135448739836e-11,3.960251074781609e-06,1.2126796446706238e-06,7.302977289404936e-13,3.7557284373580526e-13,3.7445899496417433e-10,1.553179299037837e-10,1.1200983304634744e-06,4.499783468744154e-07,6.726735994787782e-07,1.96554945766691e-07,2.4095154960396995e-09,7.205466337236091e-10,1.2714415139800359e-07,3.5525703289709353e-08,3.392767447525193e-11,9.691887161441602e-12,8.411612564639989e-12,2.402887939806249e-12,2.494727683981518e-14,7.126518273249223e-15,2.0442373535578658e-06,6.567820194192816e-07,5.550696686226161e-08,1.8293790304191853e-08,8.936317062097776e-08,2.8006396052305677e-08,1.0521542844276782e-05,3.2184625372758635e-06,1.7500827423768221e-06,5.108632002662918e-07,1.4227072899889326e-09,4.2501496661138946e-10,1.2810828025876285e-09,3.827065260714604e-10,1.0572700973815092e-24,1.8124927510534553e-25,1.3193891236400984e-26,1.8854249364600953e-27,5.520810718325927e-09,1.2226508257341881e-09,3.181884432106234e-12,7.171032633869723e-13,9.331646713246141e-12,2.103078994108389e-12,1.2670632743232378e-07,2.9068899930766807e-08,1.5032248752741108e-26,2.171366323359937e-27,8.398522544883906e-28,1.213143111180538e-28,2.58366557333435e-27,3.1946243083016112e-28
0.49,1205.7477599580798,5.340176626484851,0.25922718895274377,1.8769111079483687,0.008545574680572585,0.003926569083840807,1.0000000000001677e-30,3.2220354146109422e-31,5.355096776096735e-30,1.7221540959528933e-29,1.0304295540279945e-07,1.315845402656836e-06,7.755259747700325e-15,3.1197558478213938e-15,1.4859485659630855e-08,1.1246649450679894e-08,2.9197500758964844e-14,2.3490914991354323e-14,0.07401461597226014,0.47257860460135737,0.18397740240728372,0.1314550605410473,5.846061551139926e-17,2.2799093597616015e-17,2.5240350811787934e-14,9.551790152587777e-15,0.45006043041788646,0.20682584894171074,0.07866833918309116,0.02300941485949985,5.494571426610743e-08,2.437324983801834e-08,1.0535677310068066e-05,9.019991354355604e-06,0.20001405130100053,0.16048040672334005,5.3611303631736785e-06,2.298296103726518e-06,2.2057220961718945e-11,2.024105244248583e-11,4.903567024518295e-13,4.4998124410494225e-13,0.0014989389158102974,0.0006877589261053185,2.4424368488753745e-12,1.0130541989423997e-12,2.420353829019406e-07,1.0720139936407928e-07,0.00039402397777509295,0.00016866940626322118,1.6953468602508697e-16,1.6762084766102265e-16,0.00016499218439001095,8.156481264490309e-05,8.149501651868008e-23,1.7179928237849667e-23,2.1714351855026924e-24,3.6752681841845647e-25,1.8314050786741818e-08,8.716225625908573e-09,2.8724509698482844e-10,8.589680407149438e-11,0.0026248476695841906,0.0007669652881003473,6.807227667697848e-11,2.135632085584581e-11,3.956990621219058e-06,1.2116589634800734e-06,7.278693241787218e-13,3.7431709369360617e-13,3.73990699738374e-10,1.551208371712124e-10,1.1191633640829852e-06,4.495944714833819e-07,6.725655749340486e-07,1.9651976605079827e-07,2.4076342545274403e-09,7.199708193727151e-10,1.2702022177759087e-07,3.549042291978479e-08,3.3863878914601334e-11,9.673485174985048e-12,8.398803637073253e-12,2.399184767808962e-12,2.4901397043630657e-14,7.113281255979045e-15,2.0397592281701323e-06,6.553312117663291e-07,5.534695835069713e-08,1.8240719724714336e-08,8.917660530774712e-08,2.794741243451657e-08,1.0506719825255082e-05,3.213869165575974e-06,1.7486318832264727e-06,5.104302934488954e-07,1.4203625764137127e-09,4.243067093354467e-10,1.2789030391216145e-09,3.820483228014422e-10,1.0534331408101369e-24,1.8058817840671534e-25,1.317482537219648e-26,1.8826657669180745e-27,5.514142530421853e-09,1.2211516111131955e-09,3.1752544485077807e-12,7.155958964659239e-13,9.312692379713453e-12,2.0987686372990516e-12,1.2647989466965143e-07,2.9016418085619385e-08,1.4976346949447756e-26,2.163251670996582e-27,8.36480775471262e-28,1.2082508781365069e-28,2.5762732770769915e-27,3.1854253616198624e-28
0.491,1205.6724133220505,5.340350738546247,0.2592187373392733,1.8807688537666858,0.00854557468057259,0.0039264970496841155,1.0000000000001688e-30,3.2219763053481327e-31,5.355096776096737e-30,1.722122502489147e-29,1.0295124101191502e-07,1.3146501034626427e-06,7.737670824209835e-15,3.1126231407107577e-15,1.4840439827073584e-08,1.123202823588241e-08,2.913345393185131e-14,2.343895596938153e-14,0.07401896432125124,0.4725976984185581,0.1839628379953068,0.1314422426209312,5.832661220483445e-17,2.2746416262746785e-17,2.5197540063661426e-14,9.53541420495866e-15,0.45008002740491243,0.2068310603111832,0.07867073596400231,0.0230096937573016,5.491516471715766e-08,2.4359251543667826e-08,1.0525106831940673e-05,9.010776260122427e-06,0.20000442296638773,0.1604697375485172,5.361409173098171e-06,2.2983734633113666e-06,2.2011993274443522e-11,2.019917818857143e-11,4.8927687851543e-13,4.489820948725978e-13,0.0014973171343482907,0.0006870021997648206,2.440176206166249e-12,1.012097980246723e-12,2.4171554362379334e-07,1.0705777331186237e-07,0.00039384551274775667,0.00016858991804498738,1.690434186361005e-16,1.6713205993046878e-16,0.00016467953885903296,8.140876107445235e-05,8.122552980885586e-23,1.7122803735204458e-23,2.1693096543532957e-24,3.6716032530309814e-25,1.8274854289515378e-08,8.697411235689962e-09,2.869472034809242e-10,8.580614883384033e-11,0.0026248476695513666,0.0007669512178690024,6.795972793797588e-11,2.1320619790159093e-11,3.95373865635052e-06,1.2106409784678086e-06,7.254526524666612e-13,3.7306744192217615e-13,3.735238696184883e-10,1.5492436696149651e-10,1.1182309566041789e-06,4.492116601993915e-07,6.724577699605612e-07,1.9648466142222855e-07,2.4057572400004346e-09,7.193963254891567e-10,1.2689662942044133e-07,3.5455239818933273e-08,3.380030553298242e-11,9.655147805095527e-12,8.386036320921823e-12,2.395493735948349e-12,2.485567805979096e-14,7.100091010389642e-15,2.035298084307756e-06,6.538859452596012e-07,5.518766170071762e-08,1.818788659388245e-08,8.899072779982029e-08,2.7888647904579617e-08,1.0491942423908886e-05,3.209290073862023e-06,1.7471848127285215e-06,5.099985334684779e-07,1.4180255170611685e-09,4.2360078540499073e-10,1.2767304969725539e-09,3.813923196452245e-10,1.049616174193079e-24,1.79930541633358e-25,1.3155818915935025e-26,1.8799152802484746e-27,5.507494186767965e-09,1.219656906055431e-09,3.1686490989830627e-12,7.140941716148407e-13,9.293807678673647e-12,2.0944742343290876e-12,1.2625424823337964e-07,2.8964119983752776e-08,1.4920743077168002e-26,2.155180456583628e-27,8.331282027125056e-28,1.2033861926502883e-28,2.5689140369646248e-27,3.1762677805591942e-28
0.492,1205.5971817263162,5.340524717283263,0.2592102927479793,1.8846267252632172,0.008545574680572588,0.003926425209919943,1.0000000000001684e-30,3.221917355598518e-31,5.355096776096736e-30,1.722090994284025e-29,1.0285973383582425e-07,1.313457558276917e-06,7.72014862896255e-15,3.1055176891532012e-15,1.4821446888224355e-08,1.1217448137364224e-08,2.9069641620948477e-14,2.3387188669535025e-14,0.07402330150463275,0.4726167433266714,0.18394830887383495,0.13142945680430507,5.819311934964615e-17,2.2693941032842272e-17,2.5154868113255315e-14,9.519091846790797e-15,0.45009956620063224,0.20683625484952886,0.07867313534781621,0.023009974529863624,5.4884670439203e-08,2.4345279468473065e-08,1.0514562796605471e-05,9.001584581431809e-06,0.19999482011970066,0.16045909705064937,5.361687392987031e-06,2.298450679367526e-06,2.1966924688334092e-11,2.0157452451009964e-11,4.882010130840377e-13,4.4798663660929084e-13,0.0014956997386645083,0.0006862475469570225,2.4379220592102007e-12,1.0111445401716561e-12,2.413966279420324e-07,1.0691456681134469e-07,0.0003936674507435206,0.00016851061348782228,1.68554284268565e-16,1.666454071366396e-16,0.00016436797307263905,8.125325295579729e-05,8.095735335149037e-23,1.706595836548717e-23,2.1671892530949776e-24,3.6679473177619536e-25,1.8235801675512896e-08,8.678666435582068e-09,2.8665011350069583e-10,8.571574138250028e-11,0.0026248476695186255,0.000766937185607807,6.78475316944626e-11,2.1285031658192663e-11,3.950495137794801e-06,1.2096256761050408e-06,7.230476354012278e-13,3.718238475056354e-13,3.7305849689083946e-10,1.5472851597971985e-10,1.1173010956791908e-06,4.488299078531828e-07,6.723501836161631e-07,1.9644963155520495e-07,2.4038844334653146e-09,7.188231460854836e-10,1.267733727007413e-07,3.5420153514948765e-08,3.3736953110544886e-11,9.636874695050693e-12,8.373310394733107e-12,2.3918147792542355e-12,2.481011899893697e-14,7.086947276436801e-15,2.0308538238322435e-06,6.524461877160123e-07,5.502907237773059e-08,1.8135289392638655e-08,8.880553419409755e-08,2.783010121279146e-08,1.0477210405544805e-05,3.204725188215267e-06,1.7457415131976661e-06,5.09567914929336e-07,1.415696071454809e-09,4.2289718240790266e-10,1.274565137612576e-09,3.8073850479629957e-10,1.045819057140269e-24,1.7927634039455958e-25,1.3136871551903297e-26,1.8771734300616962e-27,5.500865588423398e-09,1.2181666879268685e-09,3.1620682437046263e-12,7.125980566415485e-13,9.274992215041949e-12,2.09019569421468e-12,1.260293838027343e-07,2.8912004610081366e-08,1.4865435003845707e-26,2.147152368140017e-27,8.297943961499063e-28,1.1985488499338634e-28,2.5615876414639106e-27,3.167151299291277e-28
0.493,1205.5220646849898,5.340698563247292,0.259201855150782,1.888484722342051,0.008545574680572586,0.003926353563708285,1.000000000000169e-30,3.2218585646728144e-31,5.355096776096732e-30,1.7220595709691068e-29,1.0276843295124928e-07,1.312267754710627e-06,7.70269278047764e-15,3.098439336513391e-15,1.4802506584157551e-08,1.1202908952434806e-08,2.900606251142946e-14,2.3335612011052168e-14,0.07402762757002461,0.47263573953664045,0.18393381489055435,0.1314167029513026,5.806013400521125e-17,2.264166673764724e-17,2.5112334227876308e-14,9.502822793509393e-15,0.4501190470557823,0.2068414326305169,0.07867553732363296,0.02301025716913761,5.485423120553132e-08,2.4331333503312623e-08,1.0504045080424062e-05,8.992416207930908e-06,0.19998524265457515,0.16044848510780696,5.36196502484199e-06,2.29852775229293e-06,2.192201433153646e-11,2.0115874411318985e-11,4.871290839602506e-13,4.46994848504803e-13,0.0014940867080334764,0.0006854949578056396,2.43567437424853e-12,1.0101938642129428e-12,2.4107863135446793e-07,1.0677177780226762e-07,0.00039348979010607455,0.00016843149182592547,1.6806726971731198e-16,1.6616087600102355e-16,0.00016405748117846332,8.109828532642293e-05,8.069047837990142e-23,1.7009390253502673e-23,2.1650739582385812e-24,3.664300336829492e-25,1.8196892139700488e-08,8.659990834093491e-09,2.863538230559855e-10,8.562558048023232e-11,0.0026248476694859615,0.0007669231911526823,6.773568612087057e-11,2.1249555871398417e-11,3.947260023547003e-06,1.2086130429822358e-06,7.206541954378079e-13,3.7058626997581023e-13,3.725945739265194e-10,1.5453328096689146e-10,1.1163737690905659e-06,4.4844920932941176e-07,6.722428150044547e-07,1.9641467613762265e-07,2.4020158161437187e-09,7.182512752406776e-10,1.26650450031584e-07,3.5385163546629104e-08,3.367382044532972e-11,9.61866549331022e-12,8.360625640615904e-12,2.3881478337879e-12,2.4764718984201274e-14,7.073849797696424e-15,2.026426349809376e-06,6.51011907345303e-07,5.487118589478069e-08,1.8082926617870026e-08,8.862102064019502e-08,2.7771771126205615e-08,1.0462523539582025e-05,3.200174435992013e-06,1.744301967529089e-06,5.091384326068861e-07,1.413374199817239e-09,4.221958881435659e-10,1.2724069231316052e-09,3.8008686663520183e-10,1.0420416501637032e-24,1.7862555045778876e-25,1.3117982968272784e-26,1.874440170533657e-27,5.494256639472064e-09,1.216680934768947e-09,3.1555117454108015e-12,7.111075199381708e-13,9.25624559929048e-12,2.085932927241618e-12,1.258052971284043e-07,2.886007096611865e-08,1.4810420611943242e-26,2.139167095826439e-27,8.264792169315067e-28,1.1937386469757446e-28,2.5542938815724176e-27,3.1580756551598017e-28
0.494,1205.4470617133638,5.340872276991753,0.2591934245195116,1.8923428449076745,0.008545574680572588,0.0039262821102134735,1.0000000000001693e-30,3.2217999318852934e-31,5.355096776096733e-30,1.7220282321778785e-29,1.0267733744990329e-07,1.3110806805702497e-06,7.685302896755642e-15,3.091387925975921e-15,1.478361865897569e-08,1.1188410480746125e-08,2.8942715303251945e-14,2.328422492526684e-14,0.07403194256480022,0.4726546872582901,0.18391935589461456,0.1314039809232726,5.792765325779951e-17,2.258959221760546e-17,2.5069937684872235e-14,9.486606764399292e-15,0.45013847021993336,0.2068465937275858,0.07867794187967642,0.023010541666844297,5.482384679604807e-08,2.4317413542053356e-08,1.0493553561449479e-05,8.983271030746923e-06,0.19997569046429958,0.16043790159797797,5.362242070691546e-06,2.2986046824992905e-06,2.1877261342375786e-11,2.0074443260515513e-11,4.86061069194875e-13,4.46006709980565e-13,0.0014924780225915157,0.000684744422832455,2.4334331180864295e-12,1.0092459381039281e-12,2.4076154952525164e-07,1.0662940429854738e-07,0.00039331252935330337,0.00016835255236841246,1.675823619270584e-16,1.6567845339546197e-16,0.00016374805744489134,8.094385528409371e-05,8.042489621302265e-23,1.695309754238638e-23,2.1629637468940956e-24,3.6606622697122e-25,1.8158124893455232e-08,8.641384047616314e-09,2.8605832823080046e-10,8.553566491170136e-11,0.002624847669453367,0.0007669092343403974,6.762418940953447e-11,2.1214191846972407e-11,3.944033272057537e-06,1.2076030658331536e-06,7.182722560909042e-13,3.693546694152927e-13,3.7213209321623486e-10,1.543386587143744e-10,1.1154489648074368e-06,4.480695595891599e-07,6.721356633246279e-07,1.9637979488558783e-07,2.400151369588844e-09,7.176807071349149e-10,1.2652785989849073e-07,3.5350269473136145e-08,3.361090636375679e-11,9.600519856509583e-12,8.347981846579324e-12,2.3844928373097372e-12,2.4719477158145164e-14,7.060798323344643e-15,2.022015566991095e-06,6.495830729047105e-07,5.471399782135166e-08,1.80307967853041e-08,8.843718336655125e-08,2.7713656436807703e-08,1.0447881602375922e-05,3.195637746686729e-06,1.7428661597581055e-06,5.0871008161094e-07,1.4110598635472e-09,4.2149689076528516e-10,1.2702558166392393e-09,3.7943739384948365e-10,1.0382838151719778e-24,1.7797814783341279e-25,1.3099152858965005e-26,1.8717154566720132e-27,5.487667249828028e-09,1.2151996259195841e-09,3.148979471196592e-12,7.09622530884543e-13,9.237567450394024e-12,2.0816858456286964e-12,1.2558198407804767e-07,2.880831808041062e-08,1.475569780556136e-26,2.131224332972975e-27,8.231825280029475e-28,1.1889553833888277e-28,2.5470325517064895e-27,3.149040589777324e-28
