generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
0,61,0.9999987660915074,2.7376570214782796,0.4981132075471697,172.87515554928598,0.04917396915484326,,30,1.3370320080928195,0.0005848362844160584,0.007,-208.20863116376086
0,62,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",29,0.0,0.0,0.0,-1000000.0
0,63,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",28,0.0,0.0,0.0,-1000000.0
0,64,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
0,65,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",23,0.0,0.0,0.0,-1000000.0
0,66,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",27,0.0,0.0,0.0,-1000000.0
0,67,0.9999631744036179,2.7376570214782796,0.2716981132075471,147.2156012564725,0.049126967921689364,,26,3.0825709048888257,0.0013522269570689985,0.007,-182.3216861602568
0,68,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.24, max|ΔY|=0.000466",27,0.0,0.0,0.0,-1000000.0
0,69,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.24, max|ΔY|=0.000466",24,0.0,0.0,0.0,-1000000.0
0,70,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",30,0.0,0.0,0.0,-1000000.0
0,71,0.9999987660864296,2.7376570214782796,0.44150943396226405,172.8751060396352,0.0491739691077252,,29,1.3370318596264497,0.0005848371455496118,0.007,-208.15197787957777
0,72,0.9999987653888601,2.7376570214782796,0.32830188679245276,172.87509045360457,0.04917396718001575,,27,1.3368068881684394,0.0005848717465629996,0.007,-208.03875470712555
0,73,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",25,0.0,0.0,0.0,-1000000.0
0,74,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
0,75,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
0,76,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
0,77,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",29,0.0,0.0,0.0,-1000000.0
0,78,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",26,0.0,0.0,0.0,-1000000.0
0,79,0.9999789197117454,2.7376570214782796,0.4981132075471697,147.58457332849935,0.04912799071671755,,30,2.9961500897240967,0.0013429416939640254,0.007,-182.91710952783194
1,0,0.9999866217100416,2.7376570214782796,0.0,172.26807693355323,0.04917324813221617,,21,1.3927911924338332,0.0005901490767699497,0.007,-207.10341277564694
1,1,0.9999439277881569,2.7376570214782796,0.5547169811320753,86.83900700019322,0.0489698743879115,,31,88.80615172773628,0.015463605366769023,0.007,-122.22494965461105
1,2,0.9999789197567203,2.7376570214782796,0.5547169811320753,147.58455607887407,0.049127990717817954,,31,2.9961501650946047,0.0013429417524555148,0.007,-182.9736960518586
1,3,0.5758780199809749,0.3,0.5547169811320753,43.12606805945851,0.01900619518179831,,31,1248.7924692192719,0.18266224698867015,0.0024346803218452777,-48.23678696420753
1,4,0.99999876617798,2.7376570214782796,0.5547169811320753,172.87487565156948,0.0491739690841776,,31,1.3370593677418583,0.0005848372447209566,0.007,-208.26495503830247
1,5,0.9999216403147759,2.7376570214782796,0.3849056603773584,122.55798086787833,0.04900128370020187,,28,15.463041320371303,0.004401597869199983,0.007,-157.77471810031386
1,6,0.9999866479318203,2.7376570214782796,0.32830188679245276,172.26922156234838,0.0491732492156478,,27,1.3926549120617437,0.0005901441586429954,0.007,-207.43285933912495
1,7,0.9999677995223119,2.7376570214782796,0.5547169811320753,171.3632031398622,0.049172183658061364,,31,1.4796884281147413,0.0005968014877984276,0.007,-206.7532158514172
1,8,0.9999386932159479,2.7376570214782796,0.5547169811320753,131.2285578780102,0.04910952965071727,,31,14.706620804954127,0.0024525945160713547,0.007,-166.61728840311193
1,9,0.9999435950450598,2.7376570214782796,0.4981132075471697,130.19175706044237,0.04903848762789598,,30,13.0418785651716,0.003286487300044494,0.007,-165.5224678733319
1,10,0.9999987654812661,2.7376570214782796,0.4981132075471697,172.88011419168964,0.049173968358425274,,30,1.3370080117604175,0.0005848486381701129,0.007,-208.21358978962596
1,11,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,12,0.9999987660938912,2.7376570214782796,0.3849056603773584,172.8751727646152,0.04917396915482815,,28,1.3370320202241146,0.0005848362887558439,0.007,-208.09544083192236
1,13,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,14,0.9703246882628694,2.1528232770799693,0.3849056603773584,75.49557314798281,0.046471064045163164,,28,1248.7673065214422,0.1826610044702313,0.0059047052238171875,-103.61410410248594
1,15,0.9990626973849892,2.7376570214782796,0.5547169811320753,73.19591736459509,0.0485729079239404,,31,177.21977743608363,0.03068615940495309,0.007,-108.57303945933032
1,16,0.9963516870754269,2.7376570214782796,0.5547169811320753,93.83204674280192,0.048875761088551746,,31,58.20887867738088,0.008237449231447147,0.007,-129.21251489051983
1,17,0.9999975493765849,2.7376570214782796,0.5547169811320753,165.25125940700838,0.04916449879229168,,31,1.5738562609867586,0.0008082314137415406,0.007,-200.64114817110223
1,18,0.9999624971637049,2.7376570214782796,0.5547169811320753,163.75712955128486,0.04916240721235643,,31,1.755186590768517,0.0008256177585463861,0.007,-199.14694143156714
1,19,0.9999569074859073,2.7376570214782796,0.44150943396226405,131.54529218344163,0.049110935592508655,,29,14.52842272332282,0.0024259299908351573,0.007,-166.82086149447935
1,20,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.22e-06, max|ΔY|=1.43e-10",31,0.0,0.0,0.0,-1000000.0
1,21,0.9996156530281554,2.7376570214782796,0.5547169811320753,82.02005462306776,0.04894003612745688,,31,112.85318297022741,0.01962910785872607,0.007,-117.40507223751649
1,22,0.9269426441928288,1.2433652652690452,0.5547169811320753,72.22976853202391,0.04253917229251783,,31,1248.792516447612,0.1826622479900135,0.004201444050816736,-89.48259478642771
1,23,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",28,0.0,0.0,0.0,-1000000.0
1,24,0.8017134230420834,0.48400000000000004,0.44150943396226405,56.43994155434185,0.03236598292250598,,29,1248.793322824422,0.18266193937899483,0.002779281228937225,-64.13848406979632
1,25,0.9999987654634842,2.7376570214782796,0.5547169811320753,172.8745664995676,0.049173966795699645,,31,1.3368663878554798,0.0005848772695706828,0.007,-208.26464583981652
1,26,0.9269604493972475,1.2433652652690452,0.5547169811320753,72.19107866353221,0.042540239097898086,,31,1248.7932457133884,0.18266193310368378,0.004201444050816736,-89.44394405924804
1,27,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,28,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,29,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
1,30,0.999998766213624,2.7376570214782796,0.5547169811320753,172.88098481497212,0.04917397237759534,,31,1.3369569999222222,0.0005847700625190577,0.007,-208.2710642676091
1,31,0.13717700117799714,0.09200000000000004,0.5547169811320753,32.46224430357732,0.0005446405161098548,,31,1248.7927802027407,0.1826619603026285,0.0017005305632580862,-34.26903109620959
1,32,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.24, max|ΔY|=0.000466",31,0.0,0.0,0.0,-1000000.0
1,33,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",27,0.0,0.0,0.0,-1000000.0
1,34,0.9999386467869021,2.7376570214782796,0.5547169811320753,131.20930223924216,0.04910948544547097,,31,14.715551931360551,0.0024539952210752836,0.007,-166.59803183380996
1,35,0.9996401448978952,2.7376570214782796,0.5547169811320753,76.01011649206859,0.04866488860431051,,31,157.32490283258062,0.02698660287806115,0.007,-111.38965564792413
1,36,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",31,0.0,0.0,0.0,-1000000.0
1,37,0.9993532959888686,2.7376570214782796,0.4981132075471697,94.88405279308591,0.048859734964765575,,30,33.957266116478195,0.00868195458153076,0.007,-130.21059825365663
1,38,0.9999789182914114,2.7376570214782796,0.5547169811320753,147.5845130827209,0.04912799058112164,,31,2.99615732395182,0.001342943149841111,0.007,-182.97365305150618
1,39,0.9994203203220279,2.7376570214782796,0.5547169811320753,72.3595587193954,0.04863200498066039,,31,202.87094773944477,0.0350046687332676,0.007,-107.73822037820206
1,40,0.989443179509826,2.531556623109222,0.4981132075471697,78.29953242012643,0.04810146778552236,,30,1211.6015770364506,0.1813564686676749,0.0066140087813587566,-111.12779764020452
1,41,0.9999975485926608,2.7376570214782796,0.5547169811320753,165.23955459128473,0.0491644856265724,,31,1.5754968454727987,0.0008086828504318203,0.007,-200.62944309128028
1,42,0.889912908071485,0.7216494099918043,0.32830188679245276,66.34207039803873,0.03945110551783964,,27,1248.7933250135702,0.18266193952747628,0.0032243584150950604,-77.00910022316113
1,43,0.8899129080493019,0.7216494099918043,0.32830188679245276,66.4281367507732,0.03945110550312143,,27,1248.7933260341215,0.18266193950742998,0.0032243584150950604,-77.09516657557906
1,44,0.49110359252010855,0.216,0.5547169811320753,40.92831199717193,0.014228474649151612,,31,1248.7932453132503,0.18266193310880396,0.0022773625164337367,-44.85070206380715
1,45,0.9999964154400621,2.7376570214782796,0.5547169811320753,157.84202503163394,0.04915849871228762,,31,2.2324084776983,0.0009637532963447243,0.007,-193.2317926601912
1,46,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-4.4e-07, max|ΔY|=3.97e-11",26,0.0,0.0,0.0,-1000000.0
1,47,0.8981991709279816,0.822124262052576,0.3849056603773584,54.895809179011806,0.03916329978348083,,28,1248.7933256190217,0.18266193954713228,0.003412530834443273,-66.82767115061768
1,48,0.9996208297521513,2.7376570214782796,0.5547169811320753,75.09418496405763,0.048655004929271786,,31,166.16005445362657,0.028539561420867915,0.007,-110.47350713126666
1,49,0.9999845378697308,2.7376570214782796,0.44150943396226405,172.13624561763322,0.0491732149480845,,29,1.4062489504212863,0.0005886844593817053,0.007,-207.41308814616625
1,50,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=0.0338, max|ΔY|=0.000601",23,0.0,0.0,0.0,-1000000.0
1,51,0.9999845376671345,2.7376570214782796,0.5547169811320753,172.1405987848475,0.04917321381055623,,31,1.4062610626867809,0.0005887037471412684,0.007,-207.5306488375972
1,52,0.9976153810723334,2.7376570214782796,0.5547169811320753,70.5546791330695,0.0485194349479344,,31,640.9533767098483,0.13480829274661366,0.007,-105.92928445197195
