cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
25,0.025,2068.7224450642934,5100000.0,0.19534528476040872,0.0010000000000000009,0.005119140711415187,0,52,0,1e-08,0.005119140711415187,0.44228500674843885,0.26282226974430006,0.031553139196112134,6.808453486828625e-06,0.25622649766917815,1.5155752997556446e-09,0.006717791139572124,6.11055609737958e-09,1.5681134001822172e-05,0.0002400996412830683,1.2410322145029773e-11,1.6490098740111337e-10,1.6828292639689102
26,0.026000000000000002,2068.6714939257017,5100000.0,0.19534047217874426,0.0009999999999999974,0.005119266831120168,0,52,0,1e-08,0.005119266831120168,0.4422859897213415,0.26282138303654384,0.03155403220367554,6.810666170700096e-06,0.2562256107150101,1.5144671910474827e-09,0.006717811189705823,6.1060881582257464e-09,1.5674587770221708e-05,0.0002400218249283887,1.2401110546952995e-11,1.6481405916785448e-10,1.6828386815841543
27,0.027,2068.620542556072,5100000.0,0.1953356595638915,0.0010000000000000009,0.005119392957909537,0,52,0,1e-08,0.005119392957909537,0.44228697269135214,0.2628204962496321,0.03155492529711236,6.812879695693078e-06,0.2562247236976622,1.5133598334369062e-09,0.006717831205622309,6.1016232476248415e-09,1.5668043919318746e-05,0.00023994402965600843,1.23919052949451e-11,1.6472717213638363e-10,1.682848099758777
28,0.028,2068.5695909552487,5100000.0,0.19533084691586747,0.0010000000000000009,0.005119519091783383,0,52,0,1e-08,0.005119519091783383,0.4422879556586275,0.26281960938354665,0.0315558184764188,6.815094063394855e-06,0.2562238366170813,1.5122532264513e-09,0.00671785118739708,6.0971613636745405e-09,1.5661502448358897e-05,0.00023986625546124456,1.238270638494571e-11,1.646403262890914e-10,1.6828575184935046
29,0.029,2068.5186391231077,5100000.0,0.19532603423468656,0.0009999999999999974,0.005119645232741917,0,52,0,1e-08,0.005119645232741917,0.4422889386233248,0.2628187224382696,0.031556711741590214,6.817309274562999e-06,0.2562229494732131,1.5111473696192297e-09,0.0067178711351053655,6.0927025044769974e-09,1.5654963356592703e-05,0.00023978850233947338,1.2373513812902981e-11,1.645535216084443e-10,1.6828669377890644
30,0.03,2068.4676870594712,5100000.0,0.19532122152036702,0.0010000000000000009,0.0051197713807853,0,52,0,1e-08,0.0051197713807853,0.44228992158561103,0.26281783541378356,0.03155760509262246,6.819525324957577e-06,0.2562220622659997,1.510042262468435e-09,0.006717891048822025,6.088246668131552e-09,1.564842664326566e-05,0.00023971077028601357,1.2364327574761363e-11,1.6446675807684893e-10,1.6828763576462171
31,0.031,2068.4167347642438,5100000.0,0.19531640877292264,0.0010000000000000009,0.005119897535913707,0,52,0,1e-08,0.005119897535913707,0.44229090454563086,0.26281694831006835,0.0315584985295124,6.82174222130532e-06,0.25622117499539515,1.508937904528465e-09,0.00671791092862197,6.083793852743918e-09,1.5641892307631363e-05,0.00023963305929625034,1.2355147666476551e-11,1.6438003567680505e-10,1.6828857780656568
32,0.032,2068.3657822372325,5100000.0,0.19531159599237188,0.0010000000000000009,0.005120023698127258,0,52,0,1e-08,0.005120023698127258,0.44229188750355564,0.26281606112710676,0.03155939205225477,6.823959956883635e-06,0.2562202876613388,1.5078342953273224e-09,0.006717930774579656,6.079344056414502e-09,1.5635360348933654e-05,0.000239555369365498,1.2345974083995169e-11,1.6429335439071413e-10,1.6828951990481598
33,0.033,2068.314829478338,5100000.0,0.19530678317872874,0.0010000000000000009,0.005120149867426176,0,52,0,1e-08,0.005120149867426176,0.44229287045953036,0.2628151738648814,0.03156028566084621,6.826178538208616e-06,0.2562194002637826,1.5067314343950438e-09,0.006717950586769503,6.074897277250975e-09,1.562883076642572e-05,0.00023947770048914,1.2336806823277426e-11,1.6420671420107693e-10,1.6829046205944032
34,0.034,2068.2638764874155,5100000.0,0.19530197033201047,0.0010000000000000009,0.005120276043810596,0,52,0,1e-08,0.005120276043810596,0.4422938534137132,0.2628142865233738,0.03156117935528315,6.828397964183814e-06,0.2562185128026717,1.5056293212611352e-09,0.006717970365265653,6.070453513359445e-09,1.5622303559357674e-05,0.00023940005266252535,1.2327645880281887e-11,1.6412011509037914e-10,1.6829140427051217
35,0.035,2068.212923264338,5100000.0,0.19529715745223336,0.0010000000000000009,0.005120402227280677,0,52,0,1e-08,0.005120402227280677,0.442294836366251,0.2628133991025669,0.03156207313556223,6.830618239481786e-06,0.2562176252779567,1.5045279554555917e-09,0.006717990110142148,6.066012762847716e-09,1.5615778726979763e-05,0.00023932242588101232,1.2318491250968804e-11,1.6403355704109108e-10,1.6829234653809975
36,0.036000000000000004,2068.1619698088716,5100000.0,0.19529234453941277,0.000999999999999994,0.005120528417836572,0,52,0,1e-08,0.005120528417836572,0.44229581931733714,0.2628125116024404,0.031562967001677295,6.8328393472114835e-06,0.25621673768956976,1.5034273365070191e-09,0.006718009821472375,6.061575023819e-09,1.5609256268534658e-05,0.00023924482013990572,1.230934293129244e-11,1.6394704003563454e-10,1.6829328886229102
37,0.037,2068.111016120992,5100000.0,0.1952875315935622,0.0010000000000000009,0.005120654615478618,0,52,0,1e-08,0.005120654615478618,0.44229680226708207,0.2628116240229765,0.031563860953627176,6.83506130839184e-06,0.25621585003747743,1.5023274639477869e-09,0.006718029499330168,6.057140294389606e-09,1.560273618328301e-05,0.0002391672354346284,1.2300200917230284e-11,1.6386056405660297e-10,1.682942312431409
38,0.038,2068.060062200504,5100000.0,0.19528271861470095,0.0010000000000000009,0.005120780820206794,0,52,0,1e-08,0.005120780820206794,0.44229778521566543,0.26281073636415825,0.03156475499140641,6.837284111512921e-06,0.2562149623216165,1.5012283373076498e-09,0.006718049143788676,6.052708572667065e-09,1.5596218470470814e-05,0.00023908967176051484,1.2291065204744593e-11,1.637741290864617e-10,1.6829517368072995
39,0.039,2068.009108047286,5100000.0,0.19527790560284347,0.0010000000000000009,0.005120907032021341,0,52,0,1e-08,0.005120907032021341,0.4422987681632276,0.26280984862596735,0.03156564911501252,6.839507763554536e-06,0.256214074541939,1.500129956117841e-09,0.006718068754921073,6.048279856763873e-09,1.558970312935018e-05,0.00023901212911291918,1.2281935789806634e-11,1.6368773510771344e-10,1.6829611617512479
40,0.04,2067.958153661169,5100000.0,0.19527309255800473,0.0010000000000000009,0.005121033250922457,0,52,0,1e-08,0.005121033250922457,0.44229975110993563,0.26280896080838567,0.031566543324441206,6.841732258708988e-06,0.2562131866983874,1.4990323199091122e-09,0.006718088332800142,6.04385414479124e-09,1.558319015916972e-05,0.00023893460748718783,1.2272812668386178e-11,1.6360138210286313e-10,1.68297058726402
41,0.041,2067.9071990420643,5100000.0,0.19526827948019987,0.0010000000000000009,0.005121159476910332,0,52,0,1e-08,0.005121159476910332,0.442300734055931,0.26280807291139524,0.03156743761968894,6.843957603136512e-06,0.2562122987909158,1.4979354282139562e-09,0.006718107877498662,6.03943143486685e-09,1.557667955918602e-05,0.00023885710687873105,1.226369583646547e-11,1.6351507005448862e-10,1.6829800133462836
