cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
44,0.044,1727.315961624075,5100000.0,0.1811407032089077,0.0010000000000000009,0.005520570375873561,0,56,0,1e-08,0.005520570375873561,0.48940675098660996,0.2599943394388183,0.030955116273097483,0.007734614386167665,0.20545417562645368,2.461289594240338e-12,0.00620166755768866,1.3093419733879221e-11,4.3364945611026633e-07,1.8658072070533647e-05,1.9214574131876094e-14,1.5044403918820885e-12,1.882374639551631
45,0.045,1726.6613656733455,5100000.0,0.18111148947939473,0.0010000000000000009,0.005521460857477913,0,56,0,1e-08,0.005521460857477913,0.4896295819218281,0.26004962761652134,0.030947304248822437,0.007623918320589129,0.20529764621818897,2.4232056998062637e-12,0.0062002930529405295,1.2904738206721668e-11,4.2994142529714655e-07,1.855159869502472e-05,1.8917392133224123e-14,1.4872945087338862e-12,1.8828313134285803
46,0.046,1726.0240266683838,5100000.0,0.1810829876549305,0.0010000000000000009,0.005522329915969735,0,56,0,1e-08,0.005522329915969735,0.489846255512519,0.26010331627529504,0.030939742642374018,0.007516256902204178,0.2051454656218982,2.3866742423200796e-12,0.006198956775828799,1.2723532250563023e-11,4.2635968226107247e-07,1.8448431700379414e-05,1.8632317362010836e-14,1.470781295275137e-12,1.8832757018524997
47,0.047,1725.4031710225777,5100000.0,0.1810551668952167,0.0010000000000000009,0.005523178471778923,0,56,0,1e-08,0.005523178471778923,0.4900570534744065,0.2601554811224576,0.03093241920964472,0.007411492973914524,0.20499743335879067,2.3516006289005804e-12,0.006197656970720146,1.2549355787499261e-11,4.228974523508892e-07,1.8348404892114144e-05,1.835861238034851e-14,1.4548648306223778e-12,1.8837083553266827
48,0.048,1724.7980744576869,5100000.0,0.1810279982709274,0.0010000000000000009,0.0055240073886438056,0,56,0,1e-08,0.0055240073886438056,0.49026223924788714,0.2602061927993902,0.03092532254149988,0.007309498160731609,0.204853362059168,2.3178978576838556e-12,0.006196391996232629,1.2381797945917583e-11,4.195484543812733e-07,1.8251363595131185e-05,1.809559891579424e-14,1.4395119260207058e-12,1.884129789431499
49,0.049,1724.2080579605943,5100000.0,0.18100145461106187,0.0010000000000000009,0.005524817478118135,0,56,0,1e-08,0.005524817478118135,0.49046205952078503,0.26025551731578883,0.030918441991487966,0.007210152147847636,0.20471307636128602,2.2854857696021737e-12,0.0061951603156905,1.2220479636358788e-11,4.1630685562996855e-07,1.8157163644978887e-05,1.784265202692339e-14,1.4246918667860555e-12,1.8845404876687712
50,0.05,1723.6324841106098,5100000.0,0.18097551036500176,0.0010000000000000009,0.00552560950364579,0,56,0,1e-08,0.00552560950364579,0.4906567456092978,0.2603035164413119,0.030911767611233893,0.007113342025127225,0.20457641191358447,2.254290384205347e-12,0.006193960488474529,1.2065050510944597e-11,4.13167231539902e-07,1.806567047943659e-05,1.7599194931173008e-14,1.410376182256182e-12,1.8849409040539082
51,0.051000000000000004,1723.070753843759,5100000.0,0.1809501414764562,0.0010000000000000009,0.005526384184287101,0,56,0,1e-08,0.005526384184287101,0.4908465146719723,0.26035024805223855,0.03090529009144775,0.007018961709485926,0.20444321449849476,2.2242433161412383e-12,0.006192791162405384,1.1915186287468798e-11,4.1012453017079974e-07,1.797675833676309e-05,1.736469445690701e-14,1.3965384431258546e-12,1.8853314653784594
52,0.052000000000000005,1722.5223034132487,5100000.0,0.18092532527235994,0.000999999999999994,0.005527142198001423,0,56,0,1e-08,0.005527142198001423,0.4910315708493557,0.2603957664507515,0.030899000710401376,0.006926911402567336,0.2043133392104177,2.19528125089956e-12,0.006191651066617847,1.1770586337818356e-11,4.071740397366543e-07,1.7890309516741213e-05,1.713865695635191e-14,1.3831540777022146e-12,1.8857125733732856
53,0.053,1721.9866017578986,5100000.0,0.18090104035737511,0.0010000000000000009,0.005527884184770152,0,56,0,1e-08,0.005527884184770152,0.49121210624777223,0.2604401226453392,0.030892891285650204,0.0068370971210703554,0.20418664974698805,2.167345484451889e-12,0.006190539005386725,1.1630971571594453e-11,4.043113601641281e-07,1.7806213734854836e-05,1.692062471822661e-14,1.3702002107755226e-12,1.8860846065438714
54,0.054,1721.4631480181035,5100000.0,0.18087726652285052,0.0010000000000000009,0.005528610749287663,0,56,0,1e-08,0.005528610749287663,0.4913883018684405,0.26048336460988814,0.030886954132294423,0.006749430253648019,0.20406301773979602,2.140381507157886e-12,0.006189453852319895,1.1496082518666789e-11,4.0153237698133083e-07,1.7724367523791323e-05,1.6710172726661816e-14,1.3576555167298072e-12,1.8864479219406822
55,0.055,1720.9514693245708,5100000.0,0.18085398466003577,0.0010000000000000009,0.005529322463531963,0,56,0,1e-08,0.005529322463531963,0.4915603284317703,0.26052553751586954,0.030881182023809396,0.006663827166456149,0.20394232216149646,2.1143386347898567e-12,0.006188394545194074,1.1365677625949562e-11,3.988332380726046e-07,1.764467370038114e-05,1.650690578416783e-14,1.3455000889589943e-12,1.8868028567135289
56,0.056,1720.4511187883338,5100000.0,0.18083117668271706,0.0010000000000000009,0.005530019869054891,0,56,0,1e-08,0.005530019869054891,0.4917283471265795,0.2605666839422516,0.03087556815714602,0.006580208844633524,0.2038244487870226,2.0891696777880085e-12,0.006187360081265275,1.1239531729673047e-11,3.962103327080696e-07,1.7567040882998592e-05,1.6310455934482854e-14,1.333715322404633e-12,1.887149729531652
57,0.057,1719.9616736614341,5100000.0,0.18080882545672056,0.0010000000000000009,0.0055307034790697575,0,56,0,1e-08,0.0055307034790697575,0.4918925102949359,0.26060684406641377,0.030870106121262852,0.00649850056423306,0.20370928970145033,2.0648306442143597e-12,0.006186349512985346,1.1117434680763834e-11,3.9366027255548354e-07,1.7491383052975758e-05,1.61204801471278e-14,1.322283807568346e-12,1.8874888418877467
58,0.058,1719.4827336410788,5100000.0,0.18078691473512523,0.0010000000000000009,0.005531373780370788,0,56,0,1e-08,0.005531373780370788,0.49205296206234833,0.2606460558394675,0.030864789868193084,0.0064186315899223325,0.2035967428474826,2.0412804714550176e-12,0.006185361944060755,1.0999190102694178e-11,3.911798743951775e-07,1.741761915335404e-05,1.5936658228001345e-14,1.3111892344057204e-12,1.8878204792993487
59,0.059000000000000004,1719.0139193226212,5100000.0,0.18076542909822838,0.000999999999999994,0.005532031235112946,0,56,0,1e-08,0.005532031235112946,0.4922098389123878,0.2606843551452475,0.030859613687098025,0.006340534899132802,0.20348671161309115,2.0184807854967024e-12,0.006184396525861985,1.0884614272533602e-11,3.887661444718945e-07,1.7345672724775555e-05,1.5758690940155992e-14,1.3004163055687201e-12,1.8881449124100271
60,0.06,1718.5548707992841,5100000.0,0.18074435389862023,0.0010000000000000009,0.005532676282440902,0,56,0,1e-08,0.005532676282440902,0.49236327020475784,0.26072177594556073,0.03085457217929531,0.006264146932593139,0.2033791044601882,1.9963956834807655e-12,0.006183452454176715,1.0773535113479355e-11,3.864162643574399e-07,1.727547157572403e-05,1.5586298312026696e-14,1.2899506581521916e-12,1.8884623979684934
61,0.061,1718.1052463776246,5100000.0,0.18072367521137667,0.0010000000000000009,0.005533309339965493,0,56,0,1e-08,0.005533309339965493,0.4925133786520819,0.260758350411371,0.030849660237104,0.006189407365261728,0.20327383458267548,1.9749915377944875e-12,0.006182528966232991,1.0665791282904297e-11,3.841275780851037e-07,1.7206947481730197e-05,1.5419218109075278e-14,1.2797787926846785e-12,1.8887731797470544
62,0.062,1717.6647213577742,5100000.0,0.18070337978829762,0.0010000000000000009,0.005533930805121339,0,56,0,1e-08,0.005533930805121339,0.4926602807713567,0.2607941090462613,0.030844873024099387,0.006116258889049324,0.2031708195830219,1.9542368165210887e-12,0.0061816253378827865,1.0561231335769634e-11,3.818975802170483e-07,1.714003590419705e-05,1.5257204434378026e-14,1.2698880076629972e-12,1.8890774894150906
63,0.063,1717.232986953699,5100000.0,0.18068345501406471,0.0010000000000000009,0.005534541056468945,0,56,0,1e-08,0.005534541056468945,0.49280408728204544,0.26082908079754147,0.030840205955938612,0.0060446470205154324,0.2030699811874653,1.9341019224092448e-12,0.006180740881107724,1.0459712975232144e-11,3.797239051727431e-07,1.707467573940684e-05,1.5100026474556943e-14,1.2602663409509044e-12,1.8893755472939984
64,0.064,1716.8097492797344,5100000.0,0.1806638888675099,0.0010000000000000009,0.005535140454844035,0,56,0,1e-08,0.005535140454844035,0.4929449034808186,0.2608632931585141,0.030835654683998157,0.005974519920300372,0.20297124497772936,1.9145590460457864e-12,0.00617987494168138,1.0361102366352934e-11,3.7760431737340683e-07,1.7010809085551095e-05,1.4947467354014376e-14,1.2509025159000705e-12,1.889667563083625
