cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
35,0.035,2068.4370956929774,5100000.0,0.19533789286358216,0.0010000000000000009,0.005119334427848924,0,52,0,1e-08,0.005119334427848924,0.4424455752364612,0.2628571660468867,0.03153103662657756,6.8336079861943806e-06,0.2560523786563063,1.5063345027028318e-09,0.0067201843124726525,6.0794605301189e-09,1.5631433951732875e-05,0.00023970609984277054,1.2336019213584083e-11,1.6414010285595381e-10,1.6832167138161291
36,0.036000000000000004,2068.4150901795783,5100000.0,0.1953358212172085,0.000999999999999994,0.00511938872127309,0,52,0,1e-08,0.00511938872127309,0.4424460342687924,0.2628567812018759,0.03153141825616173,6.834569102973929e-06,0.25605198542848756,1.505858258773525e-09,0.0067202109431731315,6.077539069524664e-09,1.5628613326255943e-05,0.0002396725440359025,1.2332060310262742e-11,1.641026911151267e-10,1.6832209245117047
37,0.037,2068.393084692612,5100000.0,0.19533374955948674,0.0010000000000000009,0.005119443016146382,0,52,0,1e-08,0.005119443016146382,0.4424464932426999,0.26285639634634117,0.03153179990692953,6.835530370160029e-06,0.25605159220705614,1.5053821565318938e-09,0.006720237538076712,6.075618179179804e-09,1.5625793155162517e-05,0.0002396389922459162,1.2328102602733082e-11,1.6406528720296795e-10,1.683225135064736
38,0.038,2068.3710792319202,5100000.0,0.1953316778904303,0.0010000000000000009,0.005119497312468399,0,52,0,1e-08,0.005119497312468399,0.4424469521583169,0.2628560114802717,0.03153218157887004,6.83649178975408e-06,0.2560511989919698,1.5049061959337937e-09,0.006720264097252097,6.0736978589099395e-09,1.5622973438364106e-05,0.00023960544447221153,1.232414609061951e-11,1.6402789111762475e-10,1.6832293454757992
39,0.039,2068.349073797357,5100000.0,0.1953296062100512,0.0010000000000000009,0.005119551610238916,0,52,0,1e-08,0.005119551610238916,0.4424474110157741,0.2628556266036556,0.031532563271971785,6.837453363460634e-06,0.25605080578318934,1.504430376935116e-09,0.006720290620767853,6.071778108541029e-09,1.5620154175772507e-05,0.0002395719007142016,1.2320190773547314e-11,1.639905028572499e-10,1.6832335557454676
40,0.04,2068.327068388755,5100000.0,0.19532753451836224,0.0010000000000000009,0.005119605909457653,0,52,0,1e-08,0.005119605909457653,0.4424478698152132,0.26285524171648467,0.0315329449862233,6.838415088229173e-06,0.256050412580668,1.5039546994915385e-09,0.006720317108692212,6.069858927898541e-09,1.5617335367298134e-05,0.00023953836097128934,1.2316236651140423e-11,1.6395312241998241e-10,1.6832377658743323
41,0.041,2068.3050630059493,5100000.0,0.1953254628153757,0.0010000000000000009,0.005119660210124343,0,52,0,1e-08,0.005119660210124343,0.4424483285567679,0.26285485681874676,0.03153332672161313,6.839376964996873e-06,0.2560500193843641,1.503479163558711e-09,0.006720343561093296,6.0679403168073325e-09,1.561451701285144e-05,0.00023950482524286173,1.2312283723021671e-11,1.6391574980395926e-10,1.6832419758629797
42,0.042,2068.283057648794,5100000.0,0.1953233911011035,0.0010000000000000009,0.005119714512238731,0,52,0,1e-08,0.005119714512238731,0.44244878724057096,0.2628544719104338,0.031533708478130126,6.840338994662582e-06,0.2560496261942353,1.5030037690927091e-09,0.0067203699780391144,6.066022275094167e-09,1.5611699112344516e-05,0.00023947129352834163,1.2308331988817894e-11,1.6387838500733828e-10,1.6832461857119665
43,0.043000000000000003,2068.2610523171265,5100000.0,0.195321319375558,0.000999999999999994,0.005119768815800511,0,52,0,1e-08,0.005119768815800511,0.44244924586675644,0.2628540869915342,0.031534090255763286,6.841301176864298e-06,0.2560492330102394,1.502528516049279e-09,0.006720396359597459,6.064104802584462e-09,1.5608881665688418e-05,0.00023943776582712454,1.2304381448153048e-11,1.638410280282659e-10,1.6832503954218774
44,0.044,2068.2390470108057,5100000.0,0.1953192476387511,0.0010000000000000009,0.005119823120809534,0,52,0,1e-08,0.005119823120809534,0.4424497044354557,0.2628537020620395,0.03153447205450073,6.842263512749575e-06,0.2560488398323357,1.502053404384584e-09,0.0067204227058360304,6.06218789910538e-09,1.5606064672795927e-05,0.0002394042421386368,1.2300432100654603e-11,1.6380367886490926e-10,1.6832546049932653
